order	stake_grp	rung	label	where	variant	over_subjects	quantity	value	n_safe
Risky second			log-power-n2	grid	integrate/mean	median	p_vertex	0.5664743723247271	28.0
Risky first			log-power-n2	grid	integrate/median	median	p_vertex	0.6463892643350795	7.0
Risky first			log-power-n2	grid	integrate/median	median	p_vertex	0.573889292831274	10.0
Risky first			log-power-n2	grid	integrate/median	median	p_vertex	0.5088062932784254	14.0
Risky first			log-power-n2	grid	integrate/median	median	p_vertex	0.4571734487698032	20.0
Risky first			log-power-n2	grid	integrate/median	median	p_vertex	0.4407589263877209	28.0
Risky second			log-power-n2	grid	integrate/median	median	p_vertex	0.5668342082822844	7.0
Risky second			log-power-n2	grid	integrate/median	median	p_vertex	0.5772539500340612	10.0
Risky second			log-power-n2	grid	integrate/median	median	p_vertex	0.5841664052964579	14.0
Risky second			log-power-n2	grid	integrate/median	median	p_vertex	0.5693987223222448	20.0
Risky second			log-power-n2	grid	integrate/median	median	p_vertex	0.5684022373225622	28.0
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	mean	dp	-0.011927889607656096	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	mean	dp	-0.015066423966838514	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	mean	dp	-0.018748852224637864	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	mean	dp	-0.02394321344442002	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	mean	dp	-0.026123552493807673	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	mean	dp	-0.024272349893785707	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	mean	dp	0.006204059972480527	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	mean	dp	0.0054585094104077775	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	mean	dp	0.003811910580368999	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	mean	dp	-0.0012657611316710265	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	mean	dp	-0.005825918249754243	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	mean	dp	-0.008613413934055214	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	mean	dp	0.015254959321527276	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	mean	dp	0.010858012436886185	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	mean	dp	0.000712454596615624	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	mean	dp	-0.005587978994327363	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	mean	dp	-0.0052071159458182414	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	mean	dp	-0.003538758164096874	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	mean	dp	-0.018810192738895386	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	mean	dp	-0.019467338896451768	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	mean	dp	-0.013121911489090934	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	mean	dp	4.2807590615648516e-05	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	mean	dp	0.014954966578333107	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	mean	dp	0.03146788262128696	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	median	dp	0.0034847852011051783	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	median	dp	0.001410809294111071	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	median	dp	-0.0027835209168432973	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	median	dp	-0.01071251453137273	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	median	dp	-0.01126956488781859	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	median	dp	-0.008887529011355144	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	median	dp	0.010365324645824348	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	median	dp	0.010852200694958875	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	median	dp	0.006718615377005299	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	median	dp	0.006646569056191302	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	median	dp	0.0029704336327880387	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	median	dp	0.0011302572157066842	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	median	dp	0.008521949526466158	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	median	dp	0.007513441594330927	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	median	dp	0.007672326003781871	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	median	dp	-0.005900637772504787	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	median	dp	-0.0037132740542812903	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	median	dp	-0.004905162033438049	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	median	dp	-0.0010885696765008113	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	median	dp	-0.003754957451028218	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	median	dp	-0.011985372083645529	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	median	dp	-0.007053942541551894	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	median	dp	-0.0026512267400249367	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	median	dp	-0.0011031060278067217	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	mean	num_shift	-0.015353253580906182	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	mean	num_shift	-0.015861107916144104	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	mean	num_shift	-0.015970047188504834	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	mean	num_shift	-0.018792940330050217	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	mean	num_shift	-0.021773823857836834	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	mean	num_shift	-0.02376709509550402	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.006187825832781938	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.006129656837803036	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.006130489894317233	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.003917456510306713	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.002727964579225129	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.002433359391849266	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.010916502510171124	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.007021189703006441	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.00278654309138697	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.00040037872074983455	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.0006586884896028056	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.0010162073094609088	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	mean	num_shift	1.8445090159646683e-05	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.0060580380288305785	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.017724205425705502	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.023244326119591294	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.03796491760365831	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	mean	num_shift	0.05502196385217589	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.0008540272772073324	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.0012688622523255866	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.001060577155272302	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.002425082407333745	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.002425082407333745	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.003688598986086672	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	median	num_shift	0.004440603225650097	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	median	num_shift	0.004179786619066844	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	median	num_shift	0.004179786619066844	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	median	num_shift	0.003648751618074597	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	median	num_shift	0.003417310019367866	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	median	num_shift	0.003417310019367866	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	median	num_shift	0.006894967371495309	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	median	num_shift	0.004742863826383559	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	median	num_shift	0.0038640695069426614	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	median	num_shift	0.001026067904194979	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	median	num_shift	0.001896023924736756	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.0015741560816269207	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.0075254390428549645	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.0053800876602467795	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.007705758115165162	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.004909018826603662	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.001722408061251457	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	median	num_shift	-0.00022144421136897444	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.091165301305612	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0911396804510454	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0896815924147258	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0907804396029483	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.091742636434035	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.091468889383089	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0538148654154362	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0554840524949434	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0547727000548213	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0585025189648862	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0609035983328683	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.061111307852002	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0873396937269453	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.083459775009081	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0764248784786627	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0763429159338782	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.07134457417227	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0639088015307994	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0310322729512944	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0235912391209643	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0119392639130107	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0092839685372155	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	mean	den_ratio	1.0013575180626861	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	mean	den_ratio	0.9897202849422391	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0647176348260345	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.063383806854717	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0615033118351367	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0602921312090334	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0581730635991913	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0546332411295043	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0430556477498372	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0469308572659863	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0456551340300932	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0478439004756126	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0482992615159947	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.048766066584524	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0592041451293313	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0575849200893377	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0562077822600826	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.061140010057535	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.052890952047062	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.049044463355328	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.029478244431087	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.018661687883177	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.015782284765327	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0160731872348274	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.008524758873291	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	median	den_ratio	1.0063095452637603	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.010916502510171124	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.007021189703006441	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0027865430913869703	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0004003787207498393	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0006586884896028008	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.001016207309460922	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postR	1.8445090159646683e-05	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0060580380288305785	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.0177242054257055	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.023244326119591298	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.03796491760365831	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postR	0.05502196385217589	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	median	d_postR	0.006894967371495309	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	median	d_postR	0.004742863826383559	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	median	d_postR	0.0038640695069426614	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	median	d_postR	0.001026067904194979	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	median	d_postR	0.001896023924736756	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.0015741560816269207	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.0075254390428549645	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.0053800876602467795	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.007705758115165162	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.004909018826603662	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.001722408061251457	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	median	d_postR	-0.00022144421136897444	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.015353253580906185	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.015861107916144094	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.015970047188504827	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.018792940330050203	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.021773823857836827	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.023767095095504016	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postS	-0.006187825832781911	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postS	-0.006129656837802991	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postS	-0.00613048989431719	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postS	-0.003917456510306674	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postS	-0.002727964579225105	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postS	-0.0024333593918492444	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	mean	d_postS	0.0	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	median	d_postS	0.000854027277207393	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0012688622523255866	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	median	d_postS	0.001060577155272228	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	median	d_postS	0.002425082407333634	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	median	d_postS	0.002425082407333634	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	median	d_postS	0.003688598986086755	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	median	d_postS	-0.004440603225650097	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	median	d_postS	-0.0041797866190671495	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	median	d_postS	-0.0041797866190671495	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	median	d_postS	-0.0036487516180745416	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	median	d_postS	-0.0034173100193680326	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	median	d_postS	-0.0034173100193680326	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	median	d_postS	0.0	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.3079304684839474	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.4196111171163731	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.5501816254640732	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.7053372470224364	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.8097442210748192	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.8913264103774905	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.221518335122487	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.30297381144347574	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.3993801546126184	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.52836898872269	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.6331033872543632	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.7283802346373628	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.25567042902241305	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.3801147311193962	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.5414875532779481	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.6968481913833535	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.8044985040341461	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.8876787180060661	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.3176730596588796	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.42440271609049957	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.5340049212864466	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.647141992476039	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.7264515362099537	
Risky second	1.0	6.0	log-power-n2	trials	plugin_mean	mean	p_vertex	0.7893299543585763	
Risky first	0.0	1.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.23984620460748263	
Risky first	0.0	2.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.39831035873067505	
Risky first	0.0	3.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.5812045618093495	
Risky first	0.0	4.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.7443681934560499	
Risky first	0.0	5.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.8539190345985448	
Risky first	0.0	6.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.9359186061403009	
Risky first	1.0	1.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.16220357699552868	
Risky first	1.0	2.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.310306662190593	
Risky first	1.0	3.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.4287212716447111	
Risky first	1.0	4.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.6041075013972855	
Risky first	1.0	5.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.7347878228462736	
Risky first	1.0	6.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.8306622401534053	
Risky second	0.0	1.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.18420790712967836	
Risky second	0.0	2.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.3167825760329557	
Risky second	0.0	3.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.49446153603294607	
Risky second	0.0	4.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.7261157911847801	
Risky second	0.0	5.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.8458872500701504	
Risky second	0.0	6.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.9281488655882051	
Risky second	1.0	1.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.2610575686914679	
Risky second	1.0	2.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.40418295618145994	
Risky second	1.0	3.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.5738806595481272	
Risky second	1.0	4.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.7155216767141408	
Risky second	1.0	5.0	log-power-n2	trials	plugin_mean	median	p_vertex	0.8172113957033463	
