term	stimulation	payoff	nu	lo	hi	sim_lo	sim_hi
memory	vertex	18.294117647058826	1.4592826108238772	1.2925257759507671	1.6606800288140149		
memory	vertex	18.470588235294116	1.460799127569262	1.2942293021720035	1.6616812505525136		
memory	vertex	18.647058823529413	1.4623278314189756	1.295842923144869	1.6631387452531838		
memory	vertex	18.823529411764707	1.4638686744453762	1.2976949831074853	1.6638629983456676		
memory	vertex	19.0	1.4654216088781586	1.299729806481969	1.6647296619795535		
memory	vertex	19.176470588235297	1.466986587100588	1.3013751657981631	1.666301632399561		
memory	vertex	19.352941176470587	1.468563561645565	1.303223775208682	1.6675485873340261		
memory	vertex	19.529411764705884	1.4701524851917886	1.3049808024233676	1.668905743178471		
memory	vertex	19.705882352941178	1.4717533105599407	1.3070088574119805	1.6701853575003585		
memory	vertex	19.88235294117647	1.4733659907088485	1.3089484125773938	1.67185401031681		
memory	vertex	20.058823529411768	1.4749904787316805	1.3110224788476244	1.673229879660623		
memory	vertex	20.235294117647058	1.4766267278521303	1.3126030008415481	1.6752928469219044		
memory	vertex	20.411764705882355	1.4782746914206455	1.3143544981808868	1.6765107841979734		
memory	vertex	20.58823529411765	1.479934322910631	1.3156619691995899	1.6769145337912597		
memory	vertex	20.764705882352942	1.481605575914736	1.3174641453311096	1.67767613880718		
memory	vertex	20.941176470588236	1.483288404141077	1.3193711529911167	1.6792947792613895		
memory	vertex	21.11764705882353	1.4849827614095208	1.3210713235309732	1.6809613134377115		
memory	vertex	21.294117647058826	1.4866886016479355	1.3226033787930958	1.682849593689209		
memory	vertex	21.470588235294116	1.4884058788885641	1.3241177564162199	1.6839177740045626		
memory	vertex	21.647058823529413	1.490134547264324	1.3259318016924149	1.6857485118523947		
memory	vertex	21.823529411764707	1.4918745610050619	1.3275480397017332	1.6875248577276927		
