subject	mu	sd	amp_ips	amp_vertex	pref_n	amp_diff
59	-1.2910597	3.6594517	1.2635857	4.27895e-19	0.27497923	1.2635857
59	-4.797394	3.5294092	4.363484	2.1650807e-16	0.008251224	4.363484
59	1.4427422	2.0542037	1.0418066	3.4291345e-16	4.232286	1.0418066
59	-1.0223378	3.7039769	1.4444915	5.9977636e-15	0.35975292	1.4444915
59	-2.2083259	4.7899084	1.3058548	1.3394239e-18	0.109884456	1.3058548
59	-3.0446737	3.4864962	0.8953412	1.1843613e-19	0.047611848	0.8953412
59	2.0396938	1.5859407	0.71175957	1.6047142e-18	7.688255	0.71175957
59	2.222769	2.2014387	2.7852755	1.9662814	9.2328615	0.81899405
59	2.3026874	2.9240508	3.4705136	2.9110456	10.001023	0.55946803
59	2.5251334	2.8726513	1.8955892	1.5650444	12.492561	0.33054483
59	2.3445182	3.5629647	3.9834938	3.519826	10.428247	0.46366787
59	2.1997836	4.3879514	3.919613	3.4271603	9.023061	0.49245262
59	2.8638432	1.4201498	0.4144879	0.011112615	17.528765	0.4033753
59	-3.1943934	3.0113661	3.5840235	0.96877396	0.040991385	2.6152496
59	4.9006863	6.504683	0.5484174	5.5413243e-19	134.38197	0.5484174
59	-3.8480923	3.028617	5.669995	1.3423301e-13	0.021320371	5.669995
59	-2.5838783	4.0998363	1.9652672	1.1087239	0.0754807	0.8565433
59	1.7888235	1.5838934	0.87299466	0.45723248	5.98241	0.4157622
59	-1.7851989	3.6747015	1.4062672	2.841386e-14	0.16776368	1.4062672
59	-4.710405	3.7218628	4.0456095	7.280155e-19	0.009001132	4.0456095
59	2.097109	2.6361413	1.3214079	1.0656695	8.142596	0.25573838
59	-4.220092	8.205962	3.3891933	2.7547643	0.014697295	0.634429
59	-0.37578848	3.331347	1.3474995	1.1220838e-19	0.68674755	1.3474995
59	-2.4551556	4.1187787	1.737608	3.1687158e-16	0.08584984	1.737608
59	-2.7627778	4.4554553	1.3956616	1.5022399e-14	0.0631162	1.3956616
59	2.5048082	3.8804107	2.6723273	2.4446373	12.241211	0.22768998
59	1.1239332	4.6315336	2.117005	1.8493056	3.0769327	0.26769948
59	1.0970637	2.2622504	0.99419	7.2038803e-19	2.9953578	0.99419
59	0.8541954	2.6572032	1.0538218	2.919559e-20	2.3494833	1.0538218
59	2.796876	3.4448051	1.6432478	1.4218014	16.393353	0.2214464
59	2.396038	4.2986345	3.2026055	2.9192235	10.979589	0.28338194
59	2.6158879	2.9352477	3.3794365	2.9139416	13.679357	0.46549487
59	2.5903492	3.6051767	1.979896	1.7521561	13.334427	0.22773981
59	2.5615895	3.427185	4.1137295	3.6527133	12.956395	0.46101618
59	2.4363666	3.9067676	2.8470395	2.4822283	11.43143	0.36481118
59	2.4696078	2.1847029	0.59894544	1.8427922e-14	11.817811	0.59894544
59	2.3056533	4.07977	3.1052816	2.6531878	10.030729	0.45209384
59	2.543733	1.9840078	0.6620386	9.631564e-16	12.727091	0.6620386
59	2.2035835	4.427317	2.418132	2.0862918	9.057412	0.33184028
59	0.55434924	6.460711	2.5846775	2.1689045	1.7408078	0.4157729
59	2.5520663	1.7096096	0.41250914	2.072049e-18	12.833595	0.41250914
59	1.099868	5.840858	3.334674	2.9437702	3.0037696	0.3909037
59	0.5322799	5.095864	2.6296968	2.3251395	1.7028102	0.30455732
59	-2.8857853	8.929581	2.1933513	1.8141242	0.055810943	0.37922704
59	-0.7491685	7.176267	4.3160324	3.900306	0.4727595	0.41572642
59	-2.255781	6.9733872	3.392637	2.9674587	0.10479168	0.4251783
59	2.2600589	0.36309424	0.5973183	0.2663074	9.583653	0.33101088
59	-2.3037374	2.9787204	1.9131869	1.442514e-15	0.09988484	1.9131869
59	-2.0472643	7.4806576	4.0876875	3.6526256	0.12908757	0.43506193
59	-4.5132384	7.880422	3.6931427	3.206126	0.0109629	0.48701668
59	2.2591808	0.45725244	0.3903609	0.4070771	9.575242	-0.016716212
59	2.2353976	0.37816855	0.548824	0.36441368	9.350199	0.18441033
59	-3.639095	5.773917	2.997582	1.6916631	0.026276112	1.3059188
59	-4.661427	5.7286344	3.2107632	1.4798752	0.009452963	1.730888
59	-5.195028	3.9202318	3.2743034	2.8757639e-13	0.0055440622	3.2743034
59	1.3572882	2.6904964	1.0843556	0.81904864	3.885642	0.26530695
59	-2.5667238	7.733223	2.9617467	2.6748657	0.0767867	0.28688097
59	-4.246034	7.862578	3.0942354	2.7054439	0.0143209165	0.38879156
59	2.241311	0.50012785	0.30295795	0.4077718	9.405655	-0.104813844
59	-2.5993874	7.3558874	3.4319527	2.4626482	0.074319094	0.96930456
59	-2.1574388	4.0301495	1.6956332	0.0	0.115620874	1.6956332
59	1.7556822	3.9220264	1.8263497	1.580999	5.7873945	0.24535072
59	1.5531262	4.3580484	2.4293523	2.2230875	4.7262225	0.20626473
59	-1.1248547	6.587702	3.1469302	2.7304251	0.32469964	0.4165051
59	1.9477764	4.522199	3.0013494	2.7577279	7.0130763	0.24362159
59	1.9832582	4.513475	3.5856624	3.3148825	7.2663803	0.27077985
59	2.2960303	4.1256413	2.996061	2.7974858	9.934667	0.19857526
59	2.4284143	4.0570254	5.1131907	4.69547	11.340885	0.4177208
59	-2.5050333	6.1387863	0.6136573	5.8806028e-18	0.081672885	0.6136573
59	1.2707527	5.677354	0.5815696	7.0961726e-19	3.5635338	0.5815696
59	0.34312305	3.9879644	0.6677942	1.5606111e-14	1.4093422	0.6677942
59	-0.7798113	5.666875	0.8222237	5.5202467e-19	0.45849252	0.8222237
59	1.1616619	5.084013	0.6687963	3.649943e-18	3.1952388	0.6687963
59	-2.6063862	7.092933	1.6189715	1.3920407	0.073800765	0.22693074
59	-2.7967544	8.214028	1.597318	1.326174	0.06100775	0.27114403
59	-0.13611712	6.1778045	3.6012883	3.1974564	0.8727404	0.40383196
59	-0.93318826	6.648077	3.142837	2.7761235	0.39329776	0.36671352
59	-0.5408686	6.0729403	3.9032161	3.5215762	0.5822423	0.38163996
59	2.0829556	0.714552	0.48556095	0.4273895	8.028162	0.05817145
59	-1.0037241	7.13465	5.186158	4.673803	0.36651197	0.5123553
59	-1.6114482	6.696957	4.065231	3.674092	0.19959836	0.3911388
59	2.3051372	0.5285714	0.60138804	0.57933396	10.025554	0.022054076
59	-2.338888	5.5958304	1.773955	1.2307407	0.096434824	0.5432143
59	-1.9531077	3.744508	1.6694968	1.2065887e-14	0.1418326	1.6694968
59	-5.1420093	4.1832848	2.0529737	1.0253944e-18	0.005845932	2.0529737
59	1.8279538	2.2069414	0.47626865	1.8283964e-17	6.221144	0.47626865
59	-0.63928115	7.4570994	4.0175447	3.677475	0.5276716	0.34006977
59	-1.45167	6.938826	3.497453	3.1818275	0.23417887	0.31562543
59	2.23727	0.5870288	0.46797797	0.47884756	9.367723	-0.010869592
59	0.7118278	3.5503597	0.85061145	5.0483647e-17	2.0377123	0.85061145
59	1.6187088	4.9550676	3.0183468	2.5749283	5.0465703	0.4434185
59	1.1315812	5.2083774	2.9968615	2.7385244	3.1005552	0.25833702
59	-0.7655316	6.5416183	0.79386723	1.1908267e-18	0.46508664	0.79386723
59	-1.8655832	6.0562797	0.70221466	1.21790955e-17	0.1548059	0.70221466
59	-5.6277137	5.589937	1.4522523	5.645984e-19	0.0035967894	1.4522523
59	-1.1427791	4.7250814	0.8510842	1.6409784e-17	0.31893143	0.8510842
59	2.3026907	0.59442204	0.5314035	0.32597262	10.001057	0.20543087
59	2.3222153	0.5448659	0.55656886	0.45148826	10.198241	0.105080605
59	2.3094714	0.45470622	0.2209351	0.27883288	10.0691	-0.057897776
59	-2.4706671	6.150903	1.2257783	4.9287224e-20	0.084528446	1.2257783
59	-2.3812861	7.704861	4.0401893	3.599528	0.09243162	0.4406612
59	2.3489616	0.6302823	0.6130694	0.39904994	10.474687	0.21401948
59	2.3573675	0.40153986	0.23342422	0.32342476	10.5631075	-0.09000054
59	0.5102591	4.773221	2.736842	2.384334	1.6657227	0.35250783
59	-0.4751621	6.813677	4.3669105	3.917339	0.62178427	0.44957137
59	2.3748693	0.44086924	0.331552	0.3862122	10.749609	-0.0546602
59	-0.11540319	5.7132053	2.7154152	2.4687254	0.8910068	0.2466898
59	2.3607159	0.49631038	0.38979152	0.39002186	10.598536	-0.00023034215
59	2.5022554	1.7128963	0.34249675	4.4102382e-17	12.210002	0.34249675
59	2.9279473	4.028497	1.9183041	1.5700451	18.689228	0.34825897
59	3.0691745	1.6063118	0.3417626	7.33491e-17	21.524128	0.3417626
59	-0.44667765	5.715865	0.50628704	2.9877724e-17	0.6397501	0.50628704
59	-2.5270548	5.240556	0.94176537	1.072218e-16	0.07989398	0.94176537
59	2.0746853	0.57921696	0.17133516	0.414012	7.962041	-0.24267685
59	1.3946228	3.575973	0.6510795	2.0983529e-19	4.033453	0.6510795
59	-2.259359	5.6596875	0.5268406	3.7134953e-17	0.104417406	0.5268406
59	-3.5233955	5.442049	1.090323	8.915283e-17	0.0294991	1.090323
59	2.180579	0.61730427	0.35784984	0.47188297	8.851429	-0.11403313
59	-4.526054	4.564905	1.4350227	9.987e-18	0.010823302	1.4350227
59	-1.1249303	4.7005644	0.75300735	7.905979e-17	0.3246751	0.75300735
59	2.3224235	0.5826247	0.4294145	0.24829873	10.200364	0.18111578
59	2.3076553	0.50703204	0.37894133	0.39470285	10.050831	-0.015761524
59	2.5837417	1.753998	0.9532532	0.14152198	13.24661	0.8117312
59	2.4869123	2.0058362	1.5014416	0.6327312	12.024092	0.8687104
59	2.1395001	1.5615759	0.5272675	1.00470324e-07	8.495191	0.5272674
59	-0.0051574046	7.0744104	3.0450354	2.7887719	0.9948559	0.2562635
59	2.1475785	1.6572863	0.72898525	0.0984462	8.5640955	0.63053906
59	0.65478504	4.611362	1.3340893	1.300588	1.9247288	0.033501267
59	-0.28299007	4.0551424	1.0454825	0.0	0.7535273	1.0454825
59	-1.7235013	8.629235	5.4511304	4.5399647	0.17844027	0.9111657
59	0.45911536	5.4021716	3.0633752	2.748361	1.5826733	0.31501412
59	-0.52922446	6.733369	5.2693524	4.7696214	0.5890616	0.49973106
59	-1.054876	7.570333	5.046256	4.334087	0.3482356	0.7121692
59	1.9985443	1.9182091	1.1959875	1.0666114e-05	7.378308	1.1959769
59	-0.27180627	6.791267	3.6219463	3.1717608	0.7620019	0.45018554
62	2.891825	0.8423563	1.5229222e-14	0.46109343	18.026176	-0.46109343
62	2.7856386	0.9581984	9.182543e-17	0.4643382	16.210165	-0.4643382
62	3.0010808	0.87517285	1.9969855e-07	0.49868453	20.107256	-0.49868432
62	2.785902	0.7553118	2.3230419e-15	0.37234297	16.214437	-0.37234297
62	-3.5704143	4.902927	0.68133825	5.6163625e-15	0.02814419	0.68133825
62	0.5714461	0.64915466	1.9423628	0.23247455	1.770826	1.7098882
62	-2.6301775	3.715183	0.96057737	1.7613702e-16	0.07206567	0.96057737
62	-2.0235517	3.8516793	0.8223412	1.9490604e-16	0.13218515	0.8223412
62	-2.3804715	3.0068398	0.93314207	1.02628875e-14	0.09250695	0.93314207
62	1.0482932	0.45839104	1.1025821	0.67452216	2.852778	0.42805994
62	-1.3096756	4.068955	0.6148396	2.9074235e-19	0.2699076	0.6148396
62	-1.6335529	2.0844169	0.4776113	1.2640152	0.19523469	-0.7864039
62	1.8312627	2.450442	0.36265463	2.1703198e-19	6.241763	0.36265463
62	-0.91303104	1.776289	0.4697951	1.9206544	0.401306	-1.4508593
62	-0.33497468	2.7510855	0.3326279	0.518283	0.71535623	-0.18565512
62	2.481709	3.6641164	3.0909772	3.15479	11.96169	-0.06381273
62	-0.24316297	1.1256312	1.9321139	4.4155664	0.7841437	-2.4834526
62	0.030745251	1.2071445	0.5562505	2.1198568	1.0312228	-1.5636063
62	1.9912192	3.2602818	0.9843928	1.1299686	7.324458	-0.14557582
62	-1.4995649	1.7806846	2.0806193	3.8648818	0.22322726	-1.7842624
62	0.24367161	0.84794056	0.7357134	4.291927	1.2759253	-3.5562134
62	0.23779318	0.9286123	0.5644725	2.9200156	1.2684468	-2.3555431
62	-0.7808391	1.2472719	1.8722434	5.7032976	0.45802152	-3.8310542
62	2.089661	0.09146956	0.075579196	0.84765273	8.082174	-0.7720735
62	-3.570484	3.137074	3.1566213e-16	2.0638654	0.028142232	-2.0638654
62	-0.061070185	1.2246413	0.46930158	3.1993272	0.9407572	-2.7300258
62	0.71259	1.3321754	0.26729235	0.6339414	2.039266	-0.36664906
62	-3.548362	9.102956	1.2458718	1.0530738	0.028771728	0.19279802
62	1.6426088	0.23647766	0.59004855	1.3809043	5.168636	-0.79085577
62	-0.11141303	1.123268	0.71384865	5.2695904	0.89456916	-4.555742
62	-0.7973457	1.6618745	0.21775971	1.8327518	0.4505232	-1.614992
62	1.0069607	1.5525678	0.31290072	0.72196114	2.7372692	-0.40906042
62	-0.6218638	1.5684777	1.6516021	3.320472	0.5369428	-1.6688699
62	1.8728632	0.08536599	0.44438377	0.46301848	6.5069003	-0.018634707
62	0.15824385	0.8267534	5.261819e-13	5.14281	1.1714518	-5.14281
62	0.37613478	0.81439024	0.54907644	4.7480545	1.4566435	-4.198978
62	-1.192637	1.5118569	0.7294367	5.485133	0.3034201	-4.7556963
62	2.7351	1.1599185	0.47706154	2.4671607e-18	15.411285	0.47706154
62	-0.086895175	1.2297453	1.3056889	4.156487	0.9167732	-2.8507981
62	1.8779777	0.08686448	5.191793e-14	0.48631218	6.540265	-0.48631218
62	-0.061482213	1.087377	1.3344479	6.2676764	0.94036967	-4.9332285
62	-1.2413468	1.5957365	1.0937512	5.9037704	0.28899473	-4.8100195
62	1.1088192	1.7185458	0.5023833	1.228812	3.0307777	-0.7264287
62	2.6042824	1.4174621	0.31009036	6.8384727e-19	13.521519	0.31009036
62	-0.71617407	1.1926596	1.0718399	5.0485787	0.4886181	-3.976739
62	0.391898	0.84758276	0.54463136	4.5574145	1.4797868	-4.012783
62	0.16044232	0.8099414	1.485806	4.2460437	1.1740301	-2.7602377
62	1.7569598	3.628237	0.93330693	0.7796242	5.794793	0.15368271
62	2.3467026	3.3404438	1.4721059	1.4520454	10.451052	0.02006042
62	1.4601734	4.053892	1.390034	1.3909777	4.306706	-0.00094377995
62	2.033401	0.11953566	2.2988202e-16	0.6106086	7.640026	-0.6106086
62	0.7872325	0.595548	0.4088476	3.459386	2.197307	-3.0505385
62	2.7420104	0.9381796	0.6589138	7.8461e-17	15.51815	0.6589138
62	-0.89792347	1.6623217	2.9214795	3.8657532	0.4074148	-0.9442737
62	2.773238	0.9875688	0.41808408	1.0755016e-19	16.010391	0.41808408
62	-0.83280134	1.4167701	2.1328905	8.075455	0.43482947	-5.942564
62	-1.2183962	1.5501782	2.7243304	11.585402	0.29570404	-8.861071
62	2.2463756	3.640597	6.068567	6.3061156	9.45341	-0.23754883
62	1.6185788	0.23945291	0.27418095	1.2725484	5.0459137	-0.9983675
62	0.2096971	0.96915233	0.97641945	3.1874576	1.2333044	-2.211038
62	-0.2529648	1.0734993	1.3079832	5.7711453	0.7764952	-4.4631624
62	-0.38857046	1.1902622	1.3353988	5.0979357	0.6780254	-3.762537
62	2.7223706	0.71144086	0.32348558	0.14603008	15.2163515	0.1774555
62	2.3876839	1.102269	0.34171265	0.13308962	10.888247	0.20862304
62	0.91813755	0.8834681	0.22488356	0.88366383	2.5046213	-0.6587803
62	0.81529087	0.9376854	0.3013714	0.9165611	2.2598329	-0.61518973
62	2.6391082	1.0058962	0.4166744	0.35249713	14.000712	0.064177275
62	1.6383604	0.77901745	0.0822783	0.36373812	5.1467237	-0.2814598
62	1.253114	4.5000362	1.638228	1.5798948	3.5012288	0.058333278
62	-0.082036294	5.663226	1.5354354	1.4352859	0.92123854	0.10014951
62	0.67681354	0.8814281	0.3746556	1.3486322	1.9675981	-0.9739766
62	-0.47312465	1.2702798	0.60331005	2.5576034	0.6230524	-1.9542933
62	2.6949377	0.9528977	0.7335465	6.673977e-10	14.804597	0.7335465
62	2.960879	1.964819	0.4805548	1.4816957e-12	19.314943	0.4805548
62	-0.26165903	1.7670587	1.9289786	1.7106597	0.7697734	0.21831882
62	2.6529295	1.0526104	0.43566436	1.9020493e-19	14.195564	0.43566436
62	2.217498	2.866289	0.4702662	3.2442484e-17	9.184323	0.4702662
62	-0.3516362	2.0909796	1.1206138	1.1881204	0.70353603	-0.06750655
62	-0.72944146	1.4014823	3.3316708	8.1342	0.48217824	-4.8025293
62	2.3260074	3.854002	8.045392	7.946763	10.236987	0.098629
62	-0.9056332	6.398363	1.6706779	1.4779428	0.40428582	0.19273508
62	-0.18451741	1.0824435	2.1104333	5.1467967	0.8315055	-3.0363634
62	1.1821511	3.645849	1.9898667	2.1052892	3.261382	-0.11542249
62	2.4842947	3.6895454	5.3441267	5.5879693	11.992659	-0.2438426
62	2.3854795	0.9041073	0.3886203	0.29679507	10.86427	0.09182522
62	2.101517	1.6911792	0.6233421	0.55781424	8.178567	0.06552786
62	2.7098289	2.885837	1.2511762	0.9843141	15.026704	0.26686215
62	-1.5554457	7.517079	2.4138992	2.2630756	0.21109529	0.1508236
62	-2.122922	1.8581924	0.5366931	4.261852	0.11968142	-3.7251587
62	2.870576	1.177717	0.23243293	6.281176e-20	17.647179	0.23243293
62	-2.7608519	8.606919	3.064645	2.889968	0.063237876	0.17467713
62	-0.884973	4.9202867	1.5442365	1.4985507	0.41272533	0.045685887
62	2.6770134	1.176598	0.4421792	2.1402546e-18	14.541598	0.4421792
62	-1.0568614	3.7660048	0.5314907	5.604546e-16	0.3475449	0.5314907
62	1.501094	3.5807662	1.5835513	1.6127077	4.4865947	-0.029156446
62	2.4837306	1.294102	0.69535804	1.6799683e-19	11.985895	0.69535804
62	2.54046	2.549426	0.58602643	3.5895865e-19	12.685507	0.58602643
62	1.9061316	1.6640338	0.37515333	0.0056536295	6.727016	0.3694997
62	0.26304045	4.622261	0.5209427	1.0140206e-18	1.3008794	0.5209427
62	-3.4692788	5.0978427	2.2379756	1.9028392	0.03113948	0.3351364
62	-0.5639156	2.1466088	1.9143112	1.5423946	0.5689768	0.37191653
62	-0.64857894	1.4676118	3.947871	5.212187	0.52278817	-1.2643158
62	-0.53261507	1.4367346	2.0767453	4.69989	0.5870677	-2.6231449
62	2.121958	3.871838	4.6375966	4.7869534	8.3474655	-0.14935684
62	2.542144	3.692493	7.6489577	7.954701	12.706886	-0.30574322
62	1.1447068	0.9031384	0.41306126	0.87514395	3.1415203	-0.46208268
62	-0.9815593	2.1135695	0.64885604	1.2649384	0.37472636	-0.6160823
62	1.8664418	0.090991914	0.17679673	0.35658854	6.465251	-0.17979181
62	1.8568385	0.10265251	0.40133584	0.34985876	6.40346	0.051477075
62	-2.59884	6.7284446	1.4437569	1.2760388	0.07435978	0.16771817
62	1.2814887	5.0221896	1.8492134	1.7493211	3.6019979	0.09989226
62	2.342967	1.6785429	0.46039167	5.1176635e-17	10.412084	0.46039167
62	-3.2646205	7.969074	2.4642503	2.2109697	0.03821143	0.25328064
62	1.0470297	1.441662	0.6541255	0.3721265	2.8491757	0.28199902
62	1.7208776	3.8877752	2.4771745	2.4242814	5.589432	0.05289316
62	-2.0695536	7.7718577	2.431372	1.9958625	0.12624212	0.43550944
62	-3.732917	5.1551743	2.7571008	2.0619006	0.023922948	0.6952002
62	-3.5866752	6.9302435	3.1354713	2.793646	0.027690243	0.34182525
62	-0.84529316	6.1018405	3.9033449	3.65136	0.42943144	0.25198483
62	0.7057465	0.7598832	2.4031796	0.34820002	2.025358	2.0549796
62	1.1981436	4.2803297	2.2210503	1.9261968	3.3139591	0.29485345
62	-2.2681558	6.938826	1.9382403	1.7852361	0.103502885	0.15300417
62	1.0332165	4.893298	2.6422768	2.5394068	2.8100898	0.10286999
62	2.2407472	3.6524932	4.269031	4.2370415	9.4003525	0.031989574
62	2.4762828	3.7149785	6.0235996	6.139027	11.896959	-0.115427494
62	-4.981367	3.1705682	5.128259	2.9751456e-15	0.0068646716	5.128259
62	1.9154449	0.22977836	0.4728397	0.057874396	6.7899585	0.41496533
62	-0.66790915	4.0085955	0.99312836	0.7856288	0.5127796	0.20749956
62	1.8405764	0.84018505	0.2148583	0.26961476	6.3001685	-0.054756463
62	1.7724992	3.9593346	1.836842	1.9295968	5.8855443	-0.09275484
62	4.6924477	6.0365367	0.35361305	1.6125925e-19	109.11994	0.35361305
62	3.0591755	0.71374387	0.20876527	8.1078216e-16	21.30998	0.20876527
62	4.0707746	4.9811296	0.3896686	6.924766e-17	58.602337	0.3896686
62	1.8990868	0.076830775	0.35917598	0.43087348	6.679792	-0.0716975
62	1.8873303	0.08041504	0.35710892	0.2592042	6.6017203	0.09790471
62	-3.8411062	3.2547448	1.8705511	0.69860625	0.021469839	1.1719449
62	1.8517103	0.09361945	0.49091026	0.35332835	6.370706	0.13758191
62	-2.1945958	3.5319715	0.9173348	1.2591193e-15	0.11140358	0.9173348
62	-4.6578646	4.6425133	1.7967083	1.0859253	0.009486699	0.710783
62	-2.6204731	3.8999944	1.2018441	0.8436515	0.07276843	0.35819262
62	2.635431	2.2119346	0.47705883	3.5488682e-16	13.949324	0.47705883
62	4.4880757	6.6881504	0.5553018	2.7955208e-18	88.95012	0.5553018
62	1.188433	6.394846	0.53471124	2.1099764e-18	3.2819345	0.53471124
62	-5.4182315	3.8018434	3.090956	1.3082236e-30	0.0044349832	3.090956
62	0.75513256	2.9628444	1.0593855	0.5127558	2.1278937	0.5466297
62	2.3600626	1.57717	0.84407943	0.42475638	10.591615	0.41932306
62	-2.982896	4.687373	0.5063187	0.0	0.050645947	0.5063187
62	2.104166	4.001506	2.1805089	1.975901	8.200261	0.20460784
62	2.664993	3.385554	5.246413	5.084201	14.367849	0.16221237
62	-7.396464	5.062732	4.012434	5.77847e-17	0.00061341806	4.012434
62	1.5267	0.30914983	2.0432966	6.6744256e-13	4.602962	2.0432966
62	1.8833854	0.08813726	0.7402276	0.034110315	6.575729	0.7061173
62	-3.6548758	5.018067	0.82254726	3.2707753e-19	0.025864711	0.82254726
62	-1.5808504	3.9936333	0.45949158	4.789601e-19	0.20580001	0.45949158
62	-5.1991515	3.2616222	6.3942943	5.6017243e-16	0.005521247	6.3942943
62	1.8401493	0.09428302	0.5390455	0.64221925	6.297478	-0.10317373
62	3.0840008	0.91006666	0.3223701	1.386445e-19	21.845629	0.3223701
62	3.576152	2.6224418	0.45581248	8.192385e-20	35.735767	0.45581248
62	6.301666	4.3788924	0.5147959	1.0654684e-19	545.4798	0.5147959
62	3.2152045	2.495124	1.4571081	1.2114825	24.908384	0.24562562
62	3.5173979	1.7248755	0.46375397	3.186658e-19	33.696632	0.46375397
62	2.719713	2.6678174	1.0628372	0.7921034	15.175965	0.27073383
62	1.873703	0.085077316	0.28949884	0.21041061	6.5123672	0.079088226
62	-5.059325	3.5458825	3.1936858	7.540137e-18	0.006349843	3.1936858
62	-3.0380845	3.2942016	1.697049	2.5125495e-19	0.047926605	1.697049
62	2.374288	1.340756	0.6742074	0.20279948	10.743362	0.4714079
62	2.732735	0.9099392	0.5748489	0.079016455	15.374879	0.49583244
62	3.0854042	1.4647348	0.34848067	1.718635e-06	21.876307	0.34847894
62	6.580266	5.8307214	0.47984165	4.3339826e-19	720.731	0.47984165
62	-3.077426	5.0424085	0.61325157	3.0534811e-19	0.04607771	0.61325157
62	1.8841159	0.085845195	0.85524315	0.270788	6.5805345	0.58445513
62	1.8900774	0.08546615	0.7772304	0.18488374	6.6198807	0.59234667
62	1.732845	2.1145923	0.35594994	8.648164e-20	5.656724	0.35594994
62	-6.81073	4.323537	4.1952467	1.9016459e-16	0.0011018883	4.1952467
62	1.9069225	0.0769365	0.2521097	0.26270545	6.732338	-0.010595739
62	1.8868121	0.08247839	0.34950024	0.25622666	6.5983005	0.09327358
62	1.8649687	0.09087115	0.37284333	0.33126345	6.455734	0.041579872
62	2.5258589	1.1412805	0.6524471	0.20311706	12.501628	0.44933003
62	2.575291	1.3146178	0.4750868	0.033712395	13.135138	0.44137442
62	1.8185759	5.22509	0.4662343	5.1973945e-20	6.163075	0.4662343
62	2.5149434	1.1183451	0.28024003	1.9808916e-15	12.365909	0.28024003
62	2.808842	0.77350247	0.31346184	3.056621e-16	16.590694	0.31346184
62	2.8002658	0.9015329	0.19513835	4.2366692e-20	16.449018	0.19513835
62	0.81527483	0.5852962	4.337161	7.0556634e-17	2.2597966	4.337161
63	4.686623	1.6744722	9.750761e-14	0.5335012	108.48621	-0.5335012
63	7.965274	1.7432133	4.225666e-18	4.6955123	2879.2175	-4.6955123
63	4.11089	1.2916688	0.30367404	0.53420293	61.00098	-0.23052889
63	10.435481	9.23699	2.1990678	2.472674	34046.45	-0.27360606
63	11.243514	4.149192	1.7905804	2.828731	76382.9	-1.0381507
63	11.3305235	7.72628	1.2776295	1.6345965	83326.63	-0.35696697
63	6.9922853	1.6192477	1.0600579	2.2646785	1088.2054	-1.2046206
63	9.470794	4.648074	0.8369628	1.1663499	12975.182	-0.32938707
63	-0.17103957	4.4787064	3.891936e-15	0.31198	0.8427882	-0.31198
63	4.7137027	0.27466422	1.2098618	2.3831828	111.46411	-1.173321
63	7.3865504	1.6542935	1.5445039	3.5336745	1614.1284	-1.9891706
63	11.427567	5.6399827	1.2598512	1.787211	91818.266	-0.5273597
63	6.938885	1.3264211	3.5673294	3.3059359	1031.6195	0.26139355
63	8.754548	2.9115374	0.9660735	1.7727177	6339.455	-0.8066442
63	2.1139216	0.45322064	0.45544776	0.39834356	8.280651	0.0571042
63	-1.6037564	9.2349615	1.9000068	2.1669245	0.20113952	-0.2669177
63	0.1909885	6.6495633	1.8712345	1.9877076	1.2104455	-0.11647308
63	1.9653593	0.7514572	0.802166	0.61267686	7.137477	0.18948913
63	2.1130605	0.45940128	0.52358305	0.42226422	8.273523	0.101318836
63	1.7720859	0.71805364	0.7936634	0.85847867	5.883112	-0.06481528
63	-6.3895164	4.7158117	1.4299068	2.5294795	0.0016790681	-1.0995727
63	-3.03017	9.27364	2.6379669	2.9187982	0.048307426	-0.28083134
63	-3.2962105	8.32446	2.1536446	2.3609092	0.0370232	-0.20726466
63	1.8375558	0.69005734	0.3747307	0.42349738	6.281167	-0.048766673
63	2.0930874	0.3605711	0.38830993	0.2568646	8.109916	0.13144532
63	2.0247662	0.5596842	0.39330366	0.43797418	7.57434	-0.044670522
63	-1.442865	6.7383785	3.711345e-12	0.28538296	0.23624992	-0.28538296
63	1.9256977	0.659952	0.7638446	0.7893524	6.859933	-0.025507808
63	1.929645	0.7307528	0.6199548	0.46437293	6.8870645	0.15558189
63	1.8199962	0.75907195	0.68027574	0.68135	6.1718354	-0.0010742545
63	1.9262825	0.6084853	0.47040644	0.3885124	6.8639464	0.08189404
63	2.1215448	0.4759606	0.44443476	0.38011387	8.344018	0.06432089
63	-3.643911	7.836034	4.729855	5.0221267	0.026149875	-0.2922716
63	-0.9410342	2.00218	1.4957854	2.0569117	0.39022407	-0.56112635
63	2.1375306	0.49926075	0.32871544	0.3552772	8.478475	-0.026561767
63	2.2352626	0.4856798	0.575962	0.48846686	9.348937	0.08749515
63	-3.3788347	3.1989672	2.0082974	2.9976265	0.03408715	-0.9893291
63	2.294945	0.33892426	0.49965644	0.30769417	9.92389	0.19196227
63	2.1774178	0.27023843	0.44431692	0.16508058	8.823492	0.27923635
63	2.116234	0.4088421	0.5284278	0.3619708	8.299822	0.16645697
63	2.1200747	0.42028794	0.5250007	0.34211975	8.33176	0.18288094
63	2.1105466	0.37983593	0.5352023	0.30698666	8.252751	0.22821566
63	-1.3614004	2.8213134	0.944796	1.1255248	0.2563016	-0.18072873
63	2.0913856	0.43374625	0.4511959	0.29344437	8.096126	0.15775153
63	-5.6310077	5.4661875	2.0557916	2.6289775	0.003584961	-0.5731859
63	1.8187641	0.8868526	0.9824235	0.66390294	6.164235	0.31852055
