subject	mu_ips	mu_vertex	sd_ips	sd_vertex	amplitude_ips	amplitude_vertex	baseline_ips	baseline_vertex
3	1.6100019	-1.8527969	0.6949123	2.3816612	5.5694388e-14	1.8766526	-0.13779692	-0.027206492
3	-0.7534182	2.0473151	1.4433514	0.12618338	2.376221	0.54687685	0.06689899	0.07076035
3	2.881233	1.3829688	1.3410524	0.48891062	1.0423502	7.529879e-17	-0.8961864	-0.0775351
3	3.7519088	0.3055645	0.066051595	4.2536373	0.070831366	1.2018788	-0.1260019	-0.5908214
3	4.297992	2.2167075	0.6991327	0.18009456	4.1647444e-13	0.7368624	-0.055994973	0.03897017
3	1.6132449	-0.006857898	0.7008935	1.3256025	8.413557e-14	1.7265005	-0.20770171	0.34352624
3	4.2998643	0.09384522	0.7001751	4.045398	1.2978364e-13	1.8624445	-0.16654441	-1.1918917
3	2.7755702	-0.8731327	1.0201582	1.6229297	0.48320082	2.2809668	-0.6056872	0.35425544
3	2.7153857	-2.2127929	1.0511788	2.7329543	0.29811925	1.7206407	-0.37833846	-0.008837273
3	4.301958	-0.16380218	0.69728476	5.667008	1.9987237e-13	0.9450546	-0.10069289	-0.7059811
3	4.2953024	2.1509724	0.7085401	0.19263855	2.397836e-14	0.56634665	-0.16749877	0.3950002
3	4.2844367	2.152668	0.7270474	0.18549128	2.377088e-15	0.61634225	-0.19881496	0.41212252
3	1.8979225	-0.7019061	0.9818141	1.633864	3.176668e-16	2.4254282	-0.2262902	0.031629957
3	2.8804016	-1.6968542	0.7517232	6.3281126	0.24254808	1.49167	-0.3232335	-1.063295
3	3.2024317	-1.8186961	2.3970015	1.9216267	1.9511917	5.373326	-2.240769	0.2963339
3	4.569467	-1.7880921	0.44848555	1.9627533	3.3695182e-16	2.4348128	-0.16476582	0.035300795
3	3.9362202	-1.9974773	3.5704358	4.725814	1.4761442	1.6944696	-1.6596929	-0.6718896
3	8.577719	1.5992066	2.0864012	4.4461226	2.4612372	1.9176391	-0.23943637	-1.7263937
3	3.5635993	2.2557206	3.3989096	3.55644	1.1234908	2.7330395e-22	-1.2147976	0.1726161
3	3.966332	3.6865609	4.217691	0.15770075	1.4281863	0.37259075	-1.4707199	0.16189934
3	2.532014	1.3525683	2.2334213	0.43896136	1.1410909	1.8300756e-16	-0.7325156	-0.11861603
3	3.9594152	-1.0314822	3.9601295	1.905914	1.1084709	2.2861183	-1.402834	-0.08749078
3	2.8774378	0.29216218	0.6785465	5.069148	0.21698898	1.5393323	-0.32041857	-1.2841896
3	4.290455	-1.967676	0.017685995	4.4402137	0.31076664	1.3908079	-0.2152325	-0.6098672
3	4.550698	1.1915346	3.9870725	3.887482	1.5166545	2.2276473	-1.6826202	-1.7517066
3	1.837259	2.623349	0.106227905	0.76815045	0.7703856	0.28477317	0.038093474	-0.19220115
3	6.978043	0.5481223	4.2840295	5.045126	0.90413475	1.8139474	-0.77345693	-1.480772
3	3.7208662	1.6375946	3.30481	0.47970232	1.4849828	0.3578513	-1.5850579	0.2402706
3	4.310211	2.2221029	0.4856471	3.6028929	0.23710312	2.2638538e-16	-0.18035124	0.17484695
3	3.905179	2.0927746	0.25219694	0.116072595	0.21295026	0.5785425	-0.19807112	0.19187659
3	0.5828319	-0.8252769	0.6878925	1.6868359	4.2352223	0.7870773	0.016042067	-0.14045845
3	5.564816	2.0617776	4.735911	3.576591	1.3336368	1.8972462	-1.3555368	-1.6792312
3	4.4026246	2.1712844	0.67856205	3.7486129	4.7821306e-13	1.7645063	-0.10874777	-1.6173027
3	1.783046	2.5379467	0.12694883	0.47028515	0.97480243	0.12160112	0.14016606	-0.09816561
3	2.1174653	2.0885406	0.1041042	0.11465817	1.4521599	0.7299245	0.25382066	0.103224024
3	2.2567017	4.5001397	3.52617	0.51879877	2.2018406e-20	7.107112e-13	0.26088232	-0.041418362
3	2.129479	2.1247864	0.10535762	0.10312404	1.1928983	0.8366025	0.18298906	0.049034137
3	3.5192637	2.4605713	3.1391811	3.211363	2.4353333	2.6662548	-2.4972093	-2.4772522
3	1.5739776	4.580244	0.2889055	0.41214374	0.9551041	3.4111364e-16	0.23843741	-0.023257306
3	2.1226115	3.7063994	0.12532042	2.4520514	1.1323729	0.628341	0.16501574	-0.62144595
3	2.2437558	4.612186	3.5319262	0.3824003	3.9738195e-22	5.7817173e-15	0.28916964	-0.050775375
3	1.7926663	4.3316092	0.16598105	0.041979816	0.4200622	1.7682998	0.11859238	-0.024736855
3	3.0063329	4.3354287	1.0774395	0.08510501	0.6234392	0.7192757	-0.6703291	0.079749264
3	3.0741544	4.3368554	0.6012731	0.46281615	0.35077944	0.37207118	-0.3263519	0.063316226
4	2.7204008	2.2740333	3.6001983	3.6323376	8.451209	5.454701	-8.836307	-5.284907
4	2.1347241	2.256467	0.09628364	1.113511	1.7126678	0.6567491	-0.30642635	-0.4040807
4	2.1280687	2.536705	0.09866095	1.1086314	1.2738758	0.79300994	-0.41115406	-0.6664565
4	2.1310072	2.5830152	0.13094255	1.1752393	0.6811906	1.1859411	-0.47645596	-1.0440114
4	2.70816	2.5519614	3.298061	0.8535958	4.0351467	0.8704713	-4.2593203	-0.76266503
4	4.4250007	2.1455476	0.115082145	0.10375287	0.94655126	2.8483887	-0.16796301	0.028340809
4	2.1290486	2.5956795	0.17244056	3.423194	0.46659076	2.8467479	-0.27611023	-2.7718422
4	3.1896303	2.2715206	0.07455289	0.23584388	1.1696758	1.1165197	-0.33877078	0.20318297
4	2.117184	2.0717905	0.10052673	0.10976035	2.3905437	1.1585641	0.39847693	-0.13971403
4	2.1320007	2.0983212	0.0937885	0.10221706	1.3382756	0.69772565	-0.035797387	0.015166384
4	2.1595097	2.1048486	0.08530185	0.10518742	0.8303796	0.61748147	-0.14290605	0.011416195
4	4.053383	2.5579317	3.5624526	0.49229923	1.6688398e-21	0.22813392	0.054647047	-0.17909783
4	2.1262553	-2.4097424	0.104075745	2.4924176	1.6867387	3.6026964	0.5744473	-0.19636685
4	1.7643917	-0.17486396	0.7539031	1.7941691	0.35100502	1.1633124	0.26456085	-0.12981139
4	-1.6729479	2.268181	2.717194	0.63267475	0.8563554	0.23436834	0.076368995	-0.091269806
4	2.1374483	-1.8794616	0.09782952	2.292985	1.6041903	2.365725	0.4310935	-0.133801
4	2.145892	-1.3011206	0.12938684	2.4040198	0.6035935	1.3327329	0.44298887	-0.22024019
4	2.2799804	2.0530162	0.19546004	0.21309848	0.22804998	0.36786604	0.2966919	-0.017898899
4	3.0003335	1.6676049	0.0229131	0.9958832	0.30866474	0.15680382	0.18601088	0.063327946
4	2.0936258	2.4264321	0.10147442	0.10699138	0.8835109	0.80950004	0.2668591	0.090957895
4	2.37821	2.0696063	0.5008372	0.11519512	0.21064144	0.5366225	0.2853528	0.08140799
4	2.1678648	1.6417267	0.30674887	0.62141025	0.39049122	0.46342528	0.43750328	0.26044193
4	2.318462	1.4469653	0.45993268	0.71589947	0.23971634	0.39939758	0.23898615	0.08163805
4	2.4351938	-1.6469127	0.06843022	2.3251755	1.8533794	0.92513037	0.0064691342	-0.046736572
4	2.4511163	0.14162831	0.07851593	1.0664259	1.811609	1.3943537	-0.13014679	-0.11816082
4	2.4563472	4.609332	0.08093551	2.8164635	2.1925454	3.3698232e-22	-0.21492834	-0.06667525
4	2.4716713	0.8996366	0.031388734	2.4429486	0.21199036	0.502203	0.022992026	-0.42525607
4	2.4298546	2.126595	0.06779629	0.10462112	1.4353899	0.73291	-0.07752388	0.003139441
4	2.438139	2.1185722	0.07333279	0.111825414	0.9902399	0.7653025	-0.12926939	-0.06519517
4	2.1601462	0.42816588	0.31196052	0.80138654	0.9676082	5.593823	0.88205355	0.43434846
4	2.4693716	2.0162253	0.10565639	0.1337195	0.7859672	0.64123076	0.32260323	0.003708189
4	2.1538677	0.2916445	0.4731978	0.8995746	0.6065567	3.3469155	0.46812594	0.14532177
4	2.0842407	2.4564662	0.32457724	0.35802436	0.8001907	0.8562415	0.8798761	0.21408072
4	2.4543083	-0.37501478	0.081340216	1.1813927	2.1041882	2.5957284	-0.18128504	-0.19020247
4	2.2956934	-0.51709366	0.52346647	3.5428767	0.2218145	0.89448965	-0.09429106	-0.5970012
4	2.280875	-2.371742	0.28193957	2.5608284	0.46661964	1.3935179	-0.16397806	-0.11493863
4	2.4313986	-0.3653914	0.068411514	1.3148718	1.5378273	1.4439558	-0.1593257	-0.122640245
4	2.476142	2.136077	0.053648353	0.2199646	0.29056942	0.33159018	-0.06403088	-0.10297928
4	2.4182293	2.1506758	0.06044674	0.13696629	1.8537307	0.4485127	-0.106619745	-0.06820327
4	2.6074812	2.0447154	0.33410132	0.1211271	0.082090795	0.21496584	0.3320842	0.06052929
4	2.242685	1.0644883	3.5365853	0.47402918	1.4818182e-22	1.760274	0.5810884	-0.037614413
4	2.1526294	1.2402428	0.52586555	0.5509915	0.8689199	1.9403355	0.24443099	-0.020645024
4	2.003279	2.0934656	0.50549316	0.10007257	0.16545339	0.6389438	0.4064561	0.14466003
4	2.2944677	2.0216737	0.47136673	0.20559062	0.53861916	0.6373668	-0.019608585	-0.176012
4	2.0501292	2.0796125	0.61142546	0.13058017	0.65351164	1.353832	-0.1434864	-0.3111077
4	2.2985675	1.8218704	3.500434	0.14172868	1.3346036e-15	0.4325133	0.69646305	0.24257201
4	4.451906	2.7813134	0.062172923	3.555013	1.2465688	1.02356486e-19	-0.060410824	0.2271264
4	1.9180872	2.2390335	0.07956605	3.5565765	0.11093065	1.8191666e-22	-0.3078769	0.21486136
4	1.6076782	2.2395144	0.6916131	3.5667653	8.9610875e-14	3.6301486e-22	-0.2950189	0.22620112
4	2.2753882	-0.6754669	0.2828412	2.7752593	0.32980788	0.69411147	-0.07140223	-0.29738083
4	2.4481955	2.1602478	0.08405744	0.09241477	1.3039087	1.7204728	-0.17437875	-0.14554542
4	2.4342668	1.4497674	0.08559868	1.1414058	1.5232644	0.32549462	-0.221433	-0.10343751
4	2.70748	2.2573647	3.5987184	0.45112747	3.6330926e-18	0.16214707	0.6529457	-0.12794654
4	2.1092377	2.2106886	0.106068954	0.43224585	0.97951686	0.25229415	0.7896499	-0.10762743
4	2.7535684	1.3223594	3.5302181	0.8252017	7.929919e-20	0.3661176	0.8439547	0.01010621
4	-1.2118919	2.5391903	2.0559757	3.6370678	0.3274925	1.9028077	0.17938872	-1.9306664
4	2.946359	1.8040916	3.414673	0.60661316	4.930366e-17	0.37677193	1.1600603	0.10768551
4	1.3209798	1.9269186	0.860459	0.22043577	0.60120517	0.59662616	-0.0043117944	-0.054978937
4	2.8815098	2.7805815	3.543467	2.9812605	5.2652237e-20	2.2833211	0.18894131	-2.6227925
4	2.8665104	1.8441257	3.4933026	0.5662102	1.929821e-20	0.46960905	1.3749872	0.19201647
4	2.7299914	1.8917907	3.559515	0.08010789	3.3083422e-21	0.37581152	0.48891878	-0.3601162
4	0.84970254	1.090915	1.0206265	0.5488499	0.9477377	2.014714	-0.09154979	-0.18971959
4	1.805852	-0.02723115	0.7399718	1.0224279	0.69137096	4.512469	-0.10840327	-0.28190237
4	2.964416	2.6448984	3.3603485	0.020909496	5.5681655e-21	0.5026756	1.0642741	0.22954613
4	2.881179	0.7204355	3.4126198	0.7882092	5.4780343e-21	1.018747	1.0648273	0.26535714
4	4.462475	2.261179	0.06641834	3.5368996	1.2189803	8.47759e-21	-0.08845357	0.20171854
4	2.8193028	1.324321	3.4705	0.40642893	5.946898e-20	7.208856e-19	0.8585885	-0.70930135
4	2.2663023	1.649256	3.5417213	0.6515694	1.11466005e-20	0.27147087	0.69632065	0.19989507
4	4.5597687	2.2405815	0.08636713	3.5571768	1.2986654	3.6222913e-22	-0.29814535	0.20099732
4	4.6309566	2.2492201	0.15390708	3.5545647	1.119629	1.5531224e-21	-0.03157765	0.16368526
4	2.266982	0.8899502	0.44668663	3.5086238	0.34210548	0.9831373	-0.047213476	-0.8234019
4	2.4612224	2.137736	0.08372673	0.09861781	2.0003276	1.621361	-0.14245121	-0.04799375
4	2.4265072	1.8297318	0.07321591	0.10263053	2.210508	0.5392822	-0.09769192	0.0020966178
4	2.063103	1.3879968	0.14715546	0.45967314	0.40135807	6.3232096e-13	0.26994228	0.05143039
4	0.8693872	3.0758862	1.619689	0.41136226	0.37510848	0.21798015	0.17886572	-0.049939834
4	1.7558572	2.72528	0.12550026	2.764239	0.8569655	1.5442003	0.2546031	-1.5666535
4	2.229199	1.7725568	2.9278512	0.670263	6.692973e-17	0.2858984	0.5597396	0.0106522525
4	1.7537723	0.8512484	0.13781261	4.461198	1.0468546	1.2502506	0.1702919	-1.5581827
4	2.7627165	2.524988	3.5574965	3.331017	5.226841e-20	1.8487426	0.2720113	-2.2315683
4	2.8917155	2.8592281	3.550541	2.6358545	4.481477e-20	1.9465269	0.26867408	-2.3809938
4	2.9270678	1.974276	3.421277	0.53424966	1.6855697e-22	0.27989215	0.7981758	0.102735214
4	3.2071533	1.943163	3.4033597	0.53414816	1.0473334e-21	0.42212656	1.0669096	0.0922333
4	1.0538164	-1.4763141	1.1000128	1.745067	0.6509835	3.8984528	0.014651476	-0.20083545
4	2.7352364	0.055856153	3.5715053	4.6695647	7.3423744e-20	1.0734861	0.17997846	-1.3851336
4	3.1978757	2.0338705	3.5484037	3.801997	7.309708e-19	1.5818651	0.32623497	-2.0259492
4	3.2400799	1.4072497	3.5357807	0.88229245	1.2784865e-19	3.090913e-19	0.32269204	-0.56120455
4	2.44244	1.7690177	1.0359684	0.5697891	0.08623247	0.37850413	0.9163661	0.15017608
4	-0.50870454	-1.5069138	1.4191302	1.5749285	1.6248373	4.559596	0.006201613	-0.21597712
4	3.585952	2.2965078	3.5555367	3.3947082	6.5047105e-20	1.235079	0.31252664	-1.6825721
4	3.6105983	1.4815394	3.5336056	0.65790164	8.8771545e-21	1.2386506e-19	0.35746965	-0.6097261
4	3.603737	2.6407738	3.5627925	0.02828228	5.6184685e-13	0.34793615	0.93142295	0.2811428
4	2.7520456	1.5777668	3.5306804	0.59409153	2.783471e-21	0.20873842	0.7506555	0.23407517
4	3.8584807	2.6837187	3.5693393	3.169847	1.0095885e-20	1.2933023	-0.071922414	-1.6158458
4	3.6247025	1.4575046	3.5496416	0.5904557	1.0399484e-21	1.031223e-19	0.33268806	-0.6111806
4	3.2680488	3.3631763	3.5486333	0.030644378	1.7531516e-20	0.66768646	0.83900166	-0.807329
4	3.6251855	1.563086	3.5641375	0.6608019	6.375996e-22	2.8656367e-19	0.29906493	-0.4381534
4	-0.038327694	3.4989464	1.1722256	0.110277824	1.3982165	0.50657123	0.15933007	-0.20492071
4	2.0747492	2.7903373	0.10655168	0.2679745	0.9521415	0.6626773	-0.07638598	-0.06329597
4	2.106438	1.568553	0.10108356	0.64709634	1.1424937	0.23031671	0.34317356	0.008530011
4	2.1047285	2.248351	0.1013125	0.44559675	0.95345837	0.2070437	0.35857856	-0.025190253
4	2.728796	2.7245555	3.5794508	0.18221505	9.832301e-21	0.39329615	0.15510634	-0.17818215
4	9.359088	2.153445	6.867914	0.39515418	0.43609557	0.1935936	0.06854928	-0.015463732
4	1.9938434	1.8824781	0.287639	0.080450974	0.396078	0.18985744	-0.19641516	-0.36984646
4	1.9992285	1.9300827	0.16010994	3.632775	0.23580873	1.472742	-0.1503631	-1.7903262
4	3.609881	2.6301277	3.5669127	0.011659252	3.6138604e-21	0.47580874	0.18023191	-0.19614081
4	3.6787386	1.9385746	4.1710153	0.4364278	0.9880506	0.22117755	-0.5726327	-0.090776816
4	2.4672656	2.8258855	1.0559593	0.035575423	0.2650616	1.9674554	0.015135374	-0.11821201
4	2.0085123	1.1784542	1.2220677	1.3415508	0.38751942	0.48053497	0.016235719	-0.27920708
4	1.3188883	1.5087628	1.4579012	1.1537025	0.5242093	0.46240893	0.15218864	-0.18265782
4	2.0082724	1.6172569	0.78299886	1.0033925	0.358287	0.38650402	0.2329909	-0.022816261
4	3.202322	1.2155845	3.5760617	3.8599577	3.4513193e-20	1.1225343	-0.1308154	-1.4349875
4	4.512951	1.8741763	0.21493785	0.08082841	0.77302575	0.23670067	0.14370032	-0.5065148
4	1.7591563	-1.5444428	1.0887172	1.7342929	0.61994183	3.0643826	0.152832	-0.12572004
4	0.095023245	-2.8806188	1.6214951	3.67702	1.8379502	1.2963685	0.13268793	-0.6652075
4	2.034181	2.1289017	0.47446606	0.10279054	0.50162166	1.1587434	0.4077988	0.083045274
4	2.1230962	-0.8316892	0.4790587	1.2524736	0.62781304	6.5220323	0.3264103	-0.014796227
4	2.0616174	-3.4753842	0.64294297	2.6193569	0.727098	5.703928	0.12977044	-0.2301907
4	2.4516492	2.0892026	0.38708803	0.10669579	0.5411847	1.0845025	0.04570846	-0.056489065
4	2.399871	2.1619024	1.1170744	0.79506767	0.48731306	0.36940613	0.11511623	-0.20496152
4	2.2968802	2.5125625	1.1471351	0.08752622	0.6554346	1.2549832	0.24763922	0.021093246
4	-0.26027566	2.3581572	1.4119538	0.45072928	3.141191	0.5062631	0.3410149	0.048210427
4	2.3018537	0.1421188	0.941023	1.433837	0.32180738	0.32516658	0.11396484	-0.15811433
4	1.3035713	-2.0223129	1.5931212	2.4672153	0.6712905	1.9158688	0.12952869	-0.38691965
4	1.4460207	1.8126106	1.5689231	1.006154	0.6779315	0.44344458	0.21030247	-0.31317288
4	-0.1826985	-0.6412854	1.3987331	1.7909918	2.099556	1.4271139	0.17193635	-0.17620347
4	2.2815087	2.118695	0.4619987	0.11499148	0.37206376	1.3222157	0.2268127	0.045818724
4	1.7309448	-1.5798507	1.152252	1.7866508	0.46389654	1.9386718	-0.015996832	-0.16261135
4	0.6257902	-1.8694063	1.3235754	2.1852307	1.2138754	2.078473	0.26974347	-0.3084615
4	-0.47841686	0.73034006	1.721852	4.718572	1.9688329	1.9294935	0.2991921	-2.0456116
4	-0.16625439	0.7186531	1.459898	5.1656566	1.5278251	2.1621182	0.092551276	-2.1344376
4	2.2178583	2.0316079	0.4700548	0.19635111	0.3839471	0.3916031	0.15391171	-0.042948924
5	1.6156838	3.2278368	0.7087594	2.4566731	9.3245146e-17	3.1937103	-0.39297268	-3.089326
5	3.208226	3.3665466	0.4922863	0.9438766	0.16713588	0.6007948	0.17954211	-0.60893023
5	1.6096886	3.2721817	0.69485015	2.6052964	6.0950655e-14	3.3523173	-0.29725668	-3.2069333
5	3.2285335	4.0743985	2.19866	4.682931	1.2792927	1.2065605	-1.4639862	-1.210147
5	3.2568808	3.250423	2.2169566	2.700518	1.5167931	3.1209261	-1.7147654	-2.9309072
5	3.7060115	2.9112306	0.35498148	0.66584945	0.3892173	0.45185858	-0.2914089	-0.2673264
5	0.13834088	4.060646	1.1031381	0.62740153	3.6370142	0.99331844	-0.45671389	0.075585045
5	3.6222725	4.2607093	0.120619096	0.04440736	1.3241775	1.7792234	-0.089422435	-0.47442472
5	1.1541332	4.4028106	4.1619587	0.54456705	1.5553614	0.3574753	-1.1109718	-0.14005491
5	2.2051823	2.3666868	3.8472643	2.979443	3.1577642	1.8979069	-2.9688542	-1.85431
5	3.6112008	4.026852	0.09245273	0.271163	1.6279441	0.8347659	0.1285996	-0.50288224
5	3.6007109	4.185187	0.08697584	0.25068986	1.1614858	0.49185917	0.12274076	-0.30100334
5	2.2612567	2.3505652	2.2174804	3.166439	0.97479165	2.0654168	-0.77929646	-2.0845385
5	3.3098123	2.7857955	2.5070815	0.8736132	2.7665164	1.0179788	-2.8221314	-0.92905664
5	1.6089047	2.9632292	0.6932897	2.1398914	8.81222e-14	2.199931	-0.22360082	-2.0232606
5	1.9547842	8.083832	0.8711354	2.3341868	0.54982036	3.9865935	-0.75326484	0.2601908
5	2.414067	4.31987	4.1057696	0.3077039	3.725618	0.28655815	-3.7631078	0.13806576
5	2.6065435	2.24179	3.504031	3.5808034	2.0435038	3.271906e-22	-2.0639384	0.2094325
5	3.4100199	2.9004488	0.15006116	2.561799	0.26502782	2.5249941	-0.2617715	-2.4028718
5	2.7482412	3.606047	3.439001	3.5958388	3.9669597	2.3238437e-19	-4.0078197	0.3432761
5	2.379579	3.5451665	4.118169	3.5471087	5.168849	1.9723784e-19	-5.144582	0.3662558
5	1.7524174	3.5018208	0.91400534	3.5514073	2.0236094e-15	1.3513246e-19	-0.07541164	0.20058227
5	2.583631	2.24474	3.6964684	3.5696688	2.2143636	7.830322e-22	-2.1879408	0.25118014
5	1.8979049	2.2383602	4.4585385	3.57189	3.1003006	1.9743325e-22	-3.1183848	0.34351826
5	2.3493218	2.1692295	3.0523849	3.655931	1.0957701	1.8225454	-1.0728836	-1.6983286
5	2.44471	2.8220012	3.5422692	1.0537542	0.94590795	0.8765035	-0.7925313	-0.82776916
5	2.883116	2.8117085	1.7468668	0.80465996	0.7333909	0.8553254	-0.5587467	-0.7507289
5	1.866166	4.321015	4.6914325	0.28779948	2.4139063	0.20766206	-2.458252	0.060004864
5	2.495774	2.7403743	3.2998564	3.5797148	1.5361363	5.398848e-21	-1.5603559	0.2753378
5	2.278458	2.8113658	4.1177263	3.576036	5.4268637	2.4440422e-18	-5.490511	0.61534774
5	2.6297586	2.3036413	1.7229555	0.04578041	0.7574908	0.4265104	-0.7570771	0.34575167
5	2.5570116	2.2650228	2.6325078	0.13576142	1.3134989	0.54124516	-1.2626489	0.27128574
5	1.5614905	2.1465306	4.4605613	0.1291598	1.9408957	0.96879774	-1.8557849	0.2522224
5	2.479343	2.2574162	0.23798904	0.18460706	0.15962148	0.451432	-0.05938848	0.196621
5	1.6852599	2.389279	0.7760906	0.08989247	7.267836e-15	1.1942483	-0.039979506	0.2040864
5	1.605363	-2.551622	3.9155354	3.5929544	1.0020365	1.1714725	-0.9312851	-0.090822674
5	2.6416152	0.8155473	0.0047867824	1.9069017	0.2311319	0.37575552	-0.022418557	9.827153e-05
5	2.53442	2.3172507	1.7696998	0.05620287	0.36312416	0.4561551	-0.32778984	0.19287583
5	1.609438	2.719948	0.69329345	2.0225275	4.5621466e-14	1.527999	0.059289552	-1.2103678
5	2.685348	2.4913385	0.4112405	2.6259027	0.18812731	1.4763447	-0.056598205	-1.1695826
5	2.8106296	3.0133855	0.5050668	2.6127758	0.16724384	2.8143532	0.0046714977	-2.491578
5	3.6650963	2.6859803	2.3689647	2.5365531	0.8661026	2.5306647	-0.87411785	-2.350908
5	4.072292	1.0007308	0.061783407	3.9791255	0.57921964	0.76858425	-0.11073443	-0.43890965
5	3.3500648	2.9535372	0.05617066	1.6841738	0.16649684	0.8843483	-0.1424684	-0.61305356
5	2.354041	3.5449128	0.3987215	3.5613475	0.281875	5.0924563e-20	-0.183038	0.40340307
5	2.1049337	3.6089058	4.095954	3.5979261	4.271746	9.696964e-16	-4.3706865	0.7123141
5	-0.46047312	2.2935686	4.506266	0.044096407	2.0427408	0.69055897	-1.5795113	0.15106347
5	2.3906024	2.1999805	0.30673516	0.118626125	0.32833025	0.70136356	-0.06967216	0.33407268
5	2.4300904	2.2446625	0.22532241	3.5262792	0.47724432	3.9358772e-22	-0.16051278	0.5602747
5	2.1752965	2.1786456	0.09996719	0.12665747	1.0330327	0.9141356	-0.03640421	0.12951896
5	2.432237	2.2834644	0.22016317	0.16670026	0.32946208	0.559888	-0.0037734823	0.28522712
5	2.6557662	2.4002163	3.1383595	0.08062024	1.7486806	1.5412246	-1.6699278	0.29480046
5	2.4645371	2.3036757	0.15928671	0.10143685	0.27903387	0.2420854	0.039589547	0.22627828
5	2.4968097	2.2870505	0.17450482	0.16619001	0.31779513	0.6554809	0.0033985812	0.29336697
5	1.6136087	2.4781168	0.7017728	0.34973755	3.9494574e-11	0.33935335	0.029917814	0.28430352
5	2.6834633	2.3987498	0.38764587	0.108896084	0.22077878	0.870914	-0.058749408	0.2953892
5	4.114152	1.3720104	0.16162588	0.4685932	0.54721	1.2700982e-16	0.25766253	0.02903865
5	1.6117581	3.0741477	0.7007197	3.6400893	1.357367e-15	1.2584627	-0.38692608	-0.8210058
5	1.609438	2.7703152	0.6931472	2.6905315	1.1144291e-15	1.3979145	-0.0085878745	-0.83967465
5	1.6024787	3.0514278	0.6952878	3.2528486	7.4602804e-19	1.3172811	-0.46037254	-0.8928096
5	4.661025	1.7166209	0.105057396	1.6930631	1.7984804	0.58497715	0.109004416	-0.5335101
5	2.7122736	2.167774	0.61400306	0.09921088	0.19387636	1.2891672	0.029389674	-0.28080422
5	2.3192725	3.8599868	0.39997122	3.5453823	0.2809315	1.3097924e-21	-0.17192234	0.48600534
5	2.353405	3.8733988	0.19559331	3.5872624	0.70516884	7.0799653e-22	-0.4815769	0.8539949
5	2.2646556	2.291114	0.19167738	0.052128933	1.0045581	0.8779467	-0.2681886	0.24052331
5	2.3584883	2.893991	0.19864506	3.5924563	0.48928174	5.4246953e-21	-0.13112943	0.5397931
5	2.2958908	1.3179871	0.021598851	2.9304638	0.69279516	1.1383541	-0.11327881	-0.5274435
5	2.310738	1.9100735	0.037742138	2.979247	0.2783954	0.71308166	0.0660682	-0.23277523
5	2.2995207	1.4741416	0.015515198	2.895838	0.5412773	1.059813	-0.040196154	-0.46304134
