trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	onset_abs	duration
68.0	873.9983086110005	response	9	j		0.55	1.0	14.0	7.0		877.453657869999	
68.0	874.0030900979982	choice	9		240					1.0	877.4584393569967	3.093053422002413
69.0	877.0961435200006	stim	0		15	0.55	1.0	56.0	20.0		880.5514927789991	0.2502919250036939
69.0	877.3464354450043	stim	1		18	0.55	1.0	56.0	20.0		880.8017847040028	0.2998317469973699
69.0	877.6462671920017	stim	2		18	0.55	1.0	56.0	20.0		881.1016164510002	0.3004457139977603
69.0	877.9467129059994	stim	3		30	0.55	1.0	56.0	20.0		881.4020621649979	0.5116808060047333
69.0	878.4583937120042	stim	4		24	0.55	1.0	56.0	20.0		881.9137429710026	0.5880087319965241
69.0	879.0464024440007	stim	5		300	0.55	1.0	56.0	20.0		882.5017517029992	4.99966718700307
69.0	884.0460696310038	stim	6		18	0.55	1.0	56.0	20.0		887.5014188900022	0.30023997299576877
69.0	884.3463096039995	stim	7		18	0.55	1.0	56.0	20.0		887.801658862998	0.2993773140042322
69.0	884.6456869180038	stim	8		36	0.55	1.0	56.0	20.0		888.1010361770022	0.6001645079959417
69.0	885.2458514259997	stim	9		40	0.55	1.0	56.0	20.0		888.7012006849982	0.6735540270019555
69.0	885.9147895370043	response	9	k		0.55	1.0	56.0	20.0		889.3701387960027	
69.0	885.9194054530017	choice	9		240					2.0	889.3747547120001	3.3265858869999647
70.0	889.2459913400016	stim	0		15	0.55	1.0	28.0	10.0		892.7013405990001	0.2498244309972506
70.0	889.4958157709989	stim	1		18	0.55	1.0	28.0	10.0		892.9511650299974	0.30000284000561805
70.0	889.7958186110045	stim	2		18	0.55	1.0	28.0	10.0		893.251167870003	0.30056037699978333
70.0	890.0963789880043	stim	3		30	0.55	1.0	28.0	10.0		893.5517282470028	0.5007884849983384
70.0	890.5971674730026	stim	4		36	0.55	1.0	28.0	10.0		894.0525167320011	0.5991689619986573
70.0	891.1963364350013	stim	5		300	0.55	1.0	28.0	10.0		894.6516856939998	4.999773287003336
70.0	896.1961097220046	stim	6		18	0.55	1.0	28.0	10.0		899.6514589810031	0.29999286100064637
70.0	896.4961025830053	stim	7		18	0.55	1.0	28.0	10.0		899.9514518420037	0.29958993699983694
70.0	896.7956925200051	stim	8		36	0.55	1.0	28.0	10.0		900.2510417790036	0.6004354889955721
70.0	897.3961280090007	stim	9		44	0.55	1.0	28.0	10.0		900.8514772679991	0.7404238360031741
70.0	898.1319374560044	response	9	j		0.55	1.0	28.0	10.0		901.5872867150028	
70.0	898.1365518450039	choice	9		240					1.0	901.5919011040023	3.2592624079989037
4.0	901.3958142530028	stim	0		300						904.8511635120012	5.00017294799909
71.0	906.3959872010018	stim	0		15	1.0	0.55	10.0	20.0		909.8513364600003	0.24993088100018213
71.0	906.645918082002	stim	1		18	1.0	0.55	10.0	20.0		910.1012673410005	0.2999406570015708
71.0	906.9458587390036	stim	2		18	1.0	0.55	10.0	20.0		910.4012079980021	0.30021759800001746
71.0	907.2460763370036	stim	3		30	1.0	0.55	10.0	20.0		910.7014255960021	0.4995647089963313
71.0	907.745641046	stim	4		36	1.0	0.55	10.0	20.0		911.2009903049984	0.6004258600005414
71.0	908.3460669060005	stim	5		300	1.0	0.55	10.0	20.0		911.801416164999	4.999723528002505
71.0	913.345790434003	stim	6		18	1.0	0.55	10.0	20.0		916.8011396930015	0.29967264799779514
71.0	913.6454630820008	stim	7		18	1.0	0.55	10.0	20.0		917.1008123409993	0.2998745740042068
71.0	913.945337656005	stim	8		36	1.0	0.55	10.0	20.0		917.4006869150035	0.6006644149965723
71.0	914.5460020710016	stim	9		8	1.0	0.55	10.0	20.0		918.00135133	0.1403037720010616
71.0	914.6814163410017	response	9	k		1.0	0.55	10.0	20.0		918.1367656000002	
71.0	914.6863058430026	choice	9		240					2.0	918.1416551020011	3.8591261499968823
72.0	918.5454319929995	stim	0		15	1.0	0.55	7.0	23.0		922.000781251998	0.2501367350050714
72.0	918.7955687280046	stim	1		18	1.0	0.55	7.0	23.0		922.250917987003	0.2999204179941444
72.0	919.0954891459987	stim	2		18	1.0	0.55	7.0	23.0		922.5508384049972	0.29981330699956743
72.0	919.3953024529983	stim	3		30	1.0	0.55	7.0	23.0		922.8506517119968	0.5000602480067755
72.0	919.8953627010051	stim	4		36	1.0	0.55	7.0	23.0		923.3507119600035	0.600577428995166
72.0	920.4959401300002	stim	5		300	1.0	0.55	7.0	23.0		923.9512893889987	5.000050973001635
72.0	925.4959911030019	stim	6		18	1.0	0.55	7.0	23.0		928.9513403620003	0.2990460599976359
72.0	925.7950371629995	stim	7		18	1.0	0.55	7.0	23.0		929.250386421998	0.30013706300087506
72.0	926.0951742260004	stim	8		36	1.0	0.55	7.0	23.0		929.5505234849988	0.5999175149991061
72.0	926.6950917409995	stim	9		21	1.0	0.55	7.0	23.0		930.150440999998	0.3557640400031232
72.0	927.0467608660038	response	9	k		1.0	0.55	7.0	23.0		930.5021101250022	
72.0	927.0508557810026	choice	9		240					2.0	930.5062050400011	3.6444632670027204
73.0	930.6953190480053	stim	0		15	1.0	0.55	20.0	33.0		934.1506683070038	0.25025885899958666
73.0	930.9455779070049	stim	1		18	1.0	0.55	20.0	33.0		934.4009271660034	0.29979416899732314
73.0	931.2453720760022	stim	2		18	1.0	0.55	20.0	33.0		934.7007213350007	0.2996080160010024
73.0	931.5449800920032	stim	3		30	1.0	0.55	20.0	33.0		935.0003293510017	0.49985197599744424
73.0	932.0448320680007	stim	4		36	1.0	0.55	20.0	33.0		935.5001813269992	0.6007461600020179
73.0	932.6455782280027	stim	5		300	1.0	0.55	20.0	33.0		936.1009274870012	4.999605181001243
73.0	937.645183409004	stim	6		18	1.0	0.55	20.0	33.0		941.1005326680024	0.3000745760000427
73.0	937.945257985004	stim	7		18	1.0	0.55	20.0	33.0		941.4006072440025	0.3026802329986822
73.0	938.2479382180027	stim	8		35	1.0	0.55	20.0	33.0		941.7032874770011	0.5972950709983706
73.0	938.845233289001	stim	9		25	1.0	0.55	20.0	33.0		942.3005825479995	0.4207537570036948
73.0	939.2480536770017	response	9	k		1.0	0.55	20.0	33.0		942.7034029360002	
73.0	939.2659870460047	choice	9		240					2.0	942.7213363050032	3.5794158159988
74.0	942.8454028620035	stim	0		15	1.0	0.55	14.0	39.0		946.300752121002	0.2501116759958677
74.0	943.0955145379994	stim	1		18	1.0	0.55	14.0	39.0		946.5508637969979	0.2998006330017233
74.0	943.3953151710011	stim	2		18	1.0	0.55	14.0	39.0		946.8506644299996	0.30012625900417333
74.0	943.6954414300053	stim	3		30	1.0	0.55	14.0	39.0		947.1507906890038	0.49954164999508066
74.0	944.1949830800004	stim	4		36	1.0	0.55	14.0	39.0		947.6503323389989	0.5998962520025088
74.0	944.7948793320029	stim	5		300	1.0	0.55	14.0	39.0		948.2502285910014	5.000439285002358
74.0	949.7953186170053	stim	6		18	1.0	0.55	14.0	39.0		953.2506678760037	0.2995638369975495
74.0	950.0948824540028	stim	7		18	1.0	0.55	14.0	39.0		953.5502317130013	0.3056907299978775
74.0	950.4005731840007	stim	8		32	1.0	0.55	14.0	39.0		953.8559224429991	0.5946179509992362
74.0	950.9951911349999	stim	9		2	1.0	0.55	14.0	39.0		954.4505403939984	0.04115734199876897
74.0	951.0307769470019	response	9	k		1.0	0.55	14.0	39.0		954.4861262060003	
74.0	951.0363484769987	choice	9		240					2.0	954.4916977359971	3.9587759190035285
75.0	954.9951243960022	stim	0		15	1.0	0.55	20.0	40.0		958.4504736550007	0.24996732299769064
75.0	955.2450917189999	stim	1		18	1.0	0.55	20.0	40.0		958.7004409779984	0.2999109270022018
75.0	955.5450026460021	stim	2		18	1.0	0.55	20.0	40.0		959.0003519050006	0.3000546370021766
75.0	955.8450572830043	stim	3		30	1.0	0.55	20.0	40.0		959.3004065420027	0.4992598319950048
75.0	956.3443171149993	stim	4		36	1.0	0.55	20.0	40.0		959.7996663739978	0.6006464160018368
75.0	956.9449635310011	stim	5		300	1.0	0.55	20.0	40.0		960.4003127899996	4.9997622259979835
75.0	961.9447257569991	stim	6		18	1.0	0.55	20.0	40.0		965.4000750159976	0.30031251100444933
75.0	962.2450382680036	stim	7		18	1.0	0.55	20.0	40.0		965.700387527002	0.30463952499849256
75.0	962.549677793002	stim	8		31	1.0	0.55	20.0	40.0		966.0050270520005	0.5784085749983205
75.0	963.1280863680004	stim	9		29	1.0	0.55	20.0	40.0		966.5834356269988	0.48866709000139963
75.0	963.6127993019982	response	9	k		1.0	0.55	20.0	40.0		967.0681485609966	
75.0	963.6167534580018	choice	9		241					2.0	967.0721027170002	3.528209074996994
76.0	967.1449625329988	stim	0		15	1.0	0.55	28.0	66.0		970.6003117919972	0.24998475900065387
76.0	967.3949472919994	stim	1		18	1.0	0.55	28.0	66.0		970.8502965509979	0.30013637600495713
76.0	967.6950836680044	stim	2		18	1.0	0.55	28.0	66.0		971.1504329270028	0.29988544099614955
76.0	967.9949691090005	stim	3		30	1.0	0.55	28.0	66.0		971.450318367999	0.5001702029985609
76.0	968.4951393119991	stim	4		36	1.0	0.55	28.0	66.0		971.9504885709975	0.5996345820021816
76.0	969.0947738940013	stim	5		300	1.0	0.55	28.0	66.0		972.5501231529997	4.999914234002063
76.0	974.0946881280033	stim	6		18	1.0	0.55	28.0	66.0		977.5500373870018	0.3002995249989908
76.0	974.3949876530023	stim	7		18	1.0	0.55	28.0	66.0		977.8503369120008	0.31357865199970547
76.0	974.708566305002	stim	8		17	1.0	0.55	28.0	66.0		978.1639155640005	0.5827310649983701
76.0	975.2912973700004	stim	9		2	1.0	0.55	28.0	66.0		978.7466466289989	0.03242778000276303
76.0	975.3187365859994	response	9	k		1.0	0.55	28.0	66.0		978.7740858449979	
76.0	975.3237251500032	choice	9		239					2.0	978.7790744090016	3.961636455998814
77.0	979.285361606002	stim	0		14	1.0	0.55	14.0	33.0		982.7407108650004	0.2498821310000494
77.0	979.535243737002	stim	1		18	1.0	0.55	14.0	33.0		982.9905929960005	0.3000104669990833
77.0	979.8352542040011	stim	2		18	1.0	0.55	14.0	33.0		983.2906034629996	0.29995926200354006
77.0	980.1352134660046	stim	3		30	1.0	0.55	14.0	33.0		983.5905627250031	0.502439168994897
77.0	980.6376526349995	stim	4		34	1.0	0.55	14.0	33.0		984.093001893998	0.6038944559986703
77.0	981.2415470909982	stim	5		301	1.0	0.55	14.0	33.0		984.6968963499967	5.002567072006059
77.0	986.2441141630043	stim	6		18	1.0	0.55	14.0	33.0		989.6994634220027	0.3002357299992582
77.0	986.5443498930035	stim	7		18	1.0	0.55	14.0	33.0		989.999699152002	0.30180911700153956
77.0	986.8461590100051	stim	8		36	1.0	0.55	14.0	33.0		990.3015082690035	0.5982313200001954
77.0	987.4443903300053	stim	9		6	1.0	0.55	14.0	33.0		990.8997395890037	0.10669368899834808
77.0	987.5466861660025	response	9	k		1.0	0.55	14.0	33.0		991.0020354250009	
77.0	987.5510840190036	choice	9		236					2.0	991.0064332780021	3.892707925995637
78.0	991.4437919449992	stim	0		15	1.0	0.55	28.0	79.0		994.8991412039977	0.2504055690005771
78.0	991.6941975139998	stim	1		18	1.0	0.55	28.0	79.0		995.1495467729983	0.2999271660009981
78.0	991.9941246800008	stim	2		18	1.0	0.55	28.0	79.0		995.4494739389993	0.3002381929982221
78.0	992.294362872999	stim	3		30	1.0	0.55	28.0	79.0		995.7497121319975	0.49951507500372827
78.0	992.7938779480028	stim	4		34	1.0	0.55	28.0	79.0		996.2492272070012	0.6076690869958838
78.0	993.4015470349987	stim	5		299	1.0	0.55	28.0	79.0		996.8568962939971	4.983466789002705
78.0	998.3850138240014	stim	6		18	1.0	0.55	28.0	79.0		1001.8403630829998	0.3001189959977637
78.0	998.6851328199991	stim	7		19	1.0	0.55	28.0	79.0		1002.1404820789976	0.32796583700110205
78.0	999.0130986570002	stim	8		15	1.0	0.55	28.0	79.0		1002.4684479159987	0.5741142550032237
78.0	999.5872129120035	stim	9		4	1.0	0.55	28.0	79.0		1003.0425621710019	0.14584176700009266
78.0	999.7287050209998	response	9	k		1.0	0.55	28.0	79.0		1003.1840542799982	
78.0	999.7330546790035	choice	9		236					2.0	1003.188403938002	3.852007531997515
79.0	1003.5850622110011	stim	0		15	1.0	0.55	14.0	23.0		1007.0404114699995	0.24978073300007964
79.0	1003.8348429440011	stim	1		18	1.0	0.55	14.0	23.0		1007.2901922029996	0.2999804249993758
79.0	1004.1348233690005	stim	2		18	1.0	0.55	14.0	23.0		1007.590172627999	0.3003736730024684
79.0	1004.435197042003	stim	3		30	1.0	0.55	14.0	23.0		1007.8905463010015	0.5013341390003916
79.0	1004.9365311810034	stim	4		35	1.0	0.55	14.0	23.0		1008.3918804400018	0.6052769189991523
79.0	1005.5418081000025	stim	5		300	1.0	0.55	14.0	23.0		1008.997157359001	5.0020329729959485
79.0	1006.554892496999	response	5	j		1.0	0.55	14.0	23.0		1010.0102417559974	
79.0	1010.5438410729985	stim	6		18	1.0	0.55	14.0	23.0		1013.9991903319969	0.3001243960025022
79.0	1010.843965469001	stim	7		18	1.0	0.55	14.0	23.0		1014.2993147279994	0.2994815589991049
79.0	1011.1434470280001	stim	8		36	1.0	0.55	14.0	23.0		1014.5987962869985	0.6000614689983195
79.0	1011.7435084969984	stim	9		0	1.0	0.55	14.0	23.0		1015.1988577559969	0.008159084005455952
79.0	1011.7475204430011	response	9	k		1.0	0.55	14.0	23.0		1015.2028697019996	
79.0	1011.7516675810039	choice	9		240					2.0	1015.2070168400023	3.992387902995688
80.0	1015.7440554839995	stim	0		15	1.0	0.55	7.0	8.0		1019.199404742998	0.2495575020002434
80.0	1015.9936129859998	stim	1		18	1.0	0.55	7.0	8.0		1019.4489622449983	0.30001744000037434
80.0	1016.2936304260002	stim	2		18	1.0	0.55	7.0	8.0		1019.7489796849986	0.30004151000321144
80.0	1016.5936719360034	stim	3		30	1.0	0.55	7.0	8.0		1020.0490211950018	0.4999831280001672
80.0	1017.0936550640035	stim	4		36	1.0	0.55	7.0	8.0		1020.549004323002	0.6003472929951386
80.0	1017.6940023569987	stim	5		300	1.0	0.55	7.0	8.0		1021.1493516159971	4.9995068320058635
80.0	1022.6935091890045	stim	6		18	1.0	0.55	7.0	8.0		1026.148858448003	0.30040939999889815
80.0	1022.9939185890034	stim	7		18	1.0	0.55	7.0	8.0		1026.449267848002	0.2996591049959534
80.0	1023.2935776939994	stim	8		36	1.0	0.55	7.0	8.0		1026.7489269529979	0.6000064920008299
80.0	1023.8935841860002	stim	9		1	1.0	0.55	7.0	8.0		1027.3489334449987	0.023616268998011947
80.0	1023.9130136259992	response	9	k		1.0	0.55	7.0	8.0		1027.3683628849976	
80.0	1023.9172004549982	choice	9		240					2.0	1027.3725497139967	3.9764196579999407
81.0	1027.8936201129982	stim	0		170						1031.3489693719966	2.8501424430069164
81.0	1028.8132154900013	response	0	k							1032.2685647489998	
