subject	mask	selection	n_voxels	d_amp_mean	d_amp_median	d_amp_rel_mean	d_amp_rel_median	log_amp_ratio_median	d_baseline_median	d_baseline_mean	amp_vertex_median	pref_n_median	n_low	n_high	d_amp_low	d_amp_high	d_amp_rel_low	d_amp_rel_high	d_amp_lowminushigh	d_amp_rel_lowminushigh	d_amp_w7	d_amp_rel_w7	d_amp_w10	d_amp_rel_w10	d_amp_w14	d_amp_rel_w14	d_amp_w20	d_amp_rel_w20	d_amp_w28	d_amp_rel_w28	d_amp_wslope	d_amp_rel_wslope
69	NF1	all	128	0.0037665063706375027	0.015294525000000003	0.13459609110835075	0.027036478443655008	0.02703835801681835	0.0	0.0	0.34705762500000004	12.119268	89	39	0.012899360000000026	0.01710164999999997	0.021172781455951466	0.03290017543135855	-0.004202289999999942	-0.011727393975407084	-0.024726308090672496	0.00031587257726237855	0.011472387167897493	0.144523992825968	0.04985091709730572	0.2739138387512442	0.00920232627305002	0.10992028939694139	-0.014046554156987103	-0.015431053838949367	-0.010679753933685393	0.015746926416211747
72	NF1	all	172	-0.08109567957488548	-0.10047395000000003	-0.15130271943783224	-0.09325484504385487	-0.0933225214393916	0.0	0.0	0.5801763799999999	11.8617775	101	71	-0.1389646	-0.04895089999999991	-0.1517380727618462	-0.03465945127801622	-0.09001370000000009	-0.11707862148382997	-0.07363906255398027	-0.0800359325077201	-0.088736582815871	-0.15450145947837676	-0.08685137122135973	-0.1326803984744707	-0.07903192917862185	-0.1304522639458217	-0.07531526140558381	-0.1183677974156035	0.0016761988516035414	0.0383318649078834
74	NF1	all	111	0.07019210195962071	0.014117519999999995	-0.1148832836690289	0.036328348145090686	0.036332344294269084	0.0	0.0	0.38902175	24.897959	47	64	-0.04307984000000001	0.04943721999999996	-0.18241254967784418	0.12724513557948364	-0.09251705999999997	-0.30965768525732784	-0.06131276184946322	-0.2715213446308587	-0.10007759619366006	-0.42009443391765017	-0.06603809729984848	-0.34789095982544993	-0.04422118087175909	-0.25551116968310605	-0.03893891095440047	-0.24414318160692658	-0.022373850895062754	-0.027378163023932117
1	NTO	cvr2pos	58	-0.14174710087931033	-0.109026965	-0.10014358105300272	-0.0909318122956201	-0.0909957019088645	0.0	0.0	1.0908378	8.199535999999998	46	12	-0.109026965	-0.06097084999999999	-0.12356988385640116	-0.023751453228076917	-0.04805611500000001	-0.09981843062832424	-0.09708178636381681	-0.07198826863067535	-0.08192507348914382	-0.022709672547708976	-0.08852188961603398	-0.013405824969094244	-0.09380331296835276	-0.01681372711867954	-0.09956550535414672	-0.03538925992450225	0.002483718990329911	-0.0365990087061731
2	NTO	cvr2pos	76	0.003913064460526317	0.04045251999999998	-0.14862303741079175	0.08377678332106628	0.08382914881848347	0.0	0.0	0.47488487999999995	8.216095500000002	45	31	-0.22610792999999998	0.36406963999999997	-0.8006994421488732	0.48508396537892856	-0.5901775699999999	-1.2857834075278018	-0.2251972994466227	-0.6535854556013828	-0.19916357404899276	-0.6125032884586126	-0.1786874945502244	-0.6341268065878349	-0.09608453703163926	-0.4820625300169608	0.020741593246563442	-0.20406054481407096	-0.24593889269318614	-0.4495249107873118
3	NTO	cvr2pos	14	-0.19464651243064288	-0.12118170000000003	-0.35123739842080026	-0.14535021169173054	-0.145617846267169	0.0	0.0	1.00940575	13.543578	7	7							-0.20370215581390017	-0.2094339024313719	-0.21452623661096118	-0.30291126638046434	-0.22170135956379325	-0.27704216763689976	-0.2058201172595486	-0.13722364047165625	-0.18488072326332639	-0.1297696788241611	-0.01882143255057378	-0.07966422360721079
4	NTO	cvr2pos	67	0.2993441168896283	0.30441776	0.2855965414861268	0.30594787135866053	0.30836844766401406	0.0	0.0	0.95287824	8.279114	54	13	0.1763586000000001	0.3906476387477	0.14461716021724655	0.4897874560210376	-0.2142890387476999	-0.3451702958037911	0.21935766795440484	0.19900823710906965	0.12529639025088543	0.1746816841382667	0.1238062429194192	0.2610686995400763	0.1736591371321978	0.3281621467408218	0.225970048853451	0.49756294356411923	-0.006612380899046172	-0.29855470645504956
5	NTO	cvr2pos	6	-0.038203041666666514	-0.17019044999999966	0.1813679774169804	-0.06535124635820365	-0.0654034442747517	0.0	0.0	1.7307226999999998	21.0022585	2	4							-0.23454241758826638	-0.1098540824316823	-0.24373133470656216	-0.13409757633029074	-0.25363751498989684	-0.15922662960388007	-0.26049217648050577	-0.17646626481103805	-0.26028760125275385	-0.17628927808393322	0.02574518366448747	0.06643519565225091
6	NTO	cvr2pos	12	-0.3690868766666666	-0.39976583	-0.21756291625349286	-0.16825063304052468	-0.16864994335456968	0.0	0.0	1.9561335999999998	12.3178215	6	6							-0.32521249223470444	-0.0834542315080872	-0.32372455550671414	-0.09519567353301964	-0.3264030819608354	-0.10559576055703972	-0.33309801670546924	-0.11280148746711205	-0.3425548312924285	-0.11617802092278277	0.017342339057724032	0.03272378941469557
7	NTO	cvr2pos	40	-0.26664654468376503	-0.26667331000000016	-0.40099125464171	-0.20825665093172574	-0.20903003190289454	0.0	0.0	1.3927016	15.8044725	19	21	-0.1297554999999999	-0.32563522599999994	-0.16290869446124748	-0.22546425682662402	0.19587972600000003	0.06255556236537654	-0.22589709094067487	-0.2757202189860258	-0.2455896123002967	-0.3292471286436813	-0.2839221311233852	-0.3968073724014562	-0.30183231397161847	-0.41874938465773437	-0.2978863753069848	-0.3863579506864204	0.07198928436630994	0.11063773170039465
9	NTO	cvr2pos	42	-0.1824582278809524	-0.17776044999999996	-0.16407144600088713	-0.1467066335088632	-0.1469707316879133	0.0	0.0	1.67632885	15.74691575	20	22	-0.30759521199999995	-0.002014449999999779	-0.37255079013677384	-0.001881720442865062	-0.3055807620000002	-0.3706690696939088	-0.2517796491978546	-0.21646118312980395	-0.23835294536567825	-0.15131464285514393	-0.22511946395227392	-0.08790087916912018	-0.23918731773679064	-0.10381598978687809	-0.25337681963466	-0.12972144618057985	0.0015971704368054063	-0.0867397369492241
10	NTO	cvr2pos	45	0.31405275609000005	0.2384634000000001	0.4737890975611221	0.21398080979046835	0.21480293938947992	0.0	0.0	0.6768175	29.19543	7	38		0.2332238100000001		0.2094633696882653			0.25722713270512826	0.41267376511292914	0.27940631660120896	0.5079069447800881	0.30295781527492716	0.5885439767843343	0.3291516639945628	0.6521036090342129	0.3584831012734094	0.6625342844191175	-0.10125596856828112	-0.2498605193061884
11	NTO	cvr2pos	45	0.059389553022222215	-0.016332230000000003	0.1981517922449791	-0.04805525273224832	-0.04806450379921551	0.0	0.0	0.44435394	8.689112	40	5	-0.02791956000000001		-0.06958177395780982				0.017664620569755686	0.17375664266693114	-0.01689076199493104	0.09432389023707417	-0.0816493892210487	0.009978528049620619	-0.11323650101392033	-0.002397630349189131	-0.11298987931267934	0.026416872828763323	0.13065449988243502	0.14733976983816782
18	NTO	cvr2pos	54	-0.14190008844566854	-0.09150154999999982	-0.17389393257697616	-0.05375962782241285	-0.05377277103849332	0.0	0.0	1.8821686	12.444066	35	19	-0.12241299999999988	-0.05689797000000002	-0.05000190959234181	-0.07170214343276715	-0.06551502999999986	0.02170023384042534	-0.15518170215052846	-0.16318101715788838	-0.151281768246727	-0.1742011035112559	-0.14638689038061484	-0.17289723151149225	-0.1412973911890054	-0.15664615781986754	-0.1393419304650072	-0.1416498281039242	-0.015839771685521253	-0.021531189053964173
19	NTO	cvr2pos	24	0.07365012694672084	0.009127825000000006	0.06567175728253338	0.014484150398871352	0.014489102861445113	0.0	0.0	0.31182368	9.012100499999999	19	5	-0.10624226		-0.4640054743097517				-0.01569620181251998	-0.014857920100222377	-0.03334694981334522	-0.026804690260355323	0.007325651045281555	0.11954944300187519	0.07770068939579562	0.404289664624409	0.20658978429249825	0.6632374276819181	-0.22228598610501824	-0.6780953477821404
21	NTO	cvr2pos	73	0.05904763417808215	-0.15713497999999998	-0.11361339426940621	-0.07843946274363232	-0.07847971809822646	0.0	0.0	0.86161107	98.029175	1	72		-0.16636539		-0.08419294675713898			-0.08654674214611265	-0.018624622316216723	-0.21343514878229256	-0.08959308759368657	-0.22131419884234538	-0.10098639102884396	-0.24308545757325575	-0.14785237721623778	-0.2728686943542551	-0.23940249169836744	0.18632195220814246	0.22077786938215072
25	NTO	cvr2pos	81	-0.10716843340740742	-0.08347392999999997	-0.19421270131132923	-0.15130466575544466	-0.15159431380996508	0.0	0.0	0.51506144	9.456303	60	21	-0.067285455	-0.08815533000000009	-0.13468044557334707	-0.17426249992706075	0.020869875000000093	0.039582054353713675	-0.0909541060356702	-0.16548040066776576	-0.1123309462216457	-0.2386656108976869	-0.11685029429515244	-0.2622906395203471	-0.08518021623043256	-0.17719526309520317	-0.041594135697983835	-0.039967693713820494	-0.04935997033768636	-0.12551270695394526
26	NTO	cvr2pos	24	0.38777011249999993	0.45883535	0.3292799609493726	0.16217571840675776	0.16253257929292864	0.0	0.0	2.2029058	16.1294215	4	20		0.47071335999999997		0.15365471010458703			0.49177602705154616	0.2806502377588597	0.4770369764787027	0.3250801565518049	0.4803158234512554	0.3267467445605992	0.4979144040305518	0.2911170223353727	0.5158161661855624	0.2446412092088147	-0.024040139134016203	0.036009028550045036
29	NTO	cvr2pos	74	0.05731669353791486	0.13644164999999997	-0.008138406495815606	0.07115545712900129	0.07118552924327076	0.0	0.0	1.4860019	18.1628885	29	45	0.12799568	0.13707409999999998	0.075466845397476	0.069924296352094	-0.009078419999999976	0.0055425490453819976	0.06467915713488462	-0.019582944226861618	0.037832390229321194	-0.09664273487018948	0.042524720540362895	-0.09626537195241588	0.04020036424693613	-0.12269281169437173	0.0438624766611493	-0.11556219146628144	0.02081668047373532	0.09597924723941982
30	NTO	cvr2pos	58	0.05866938039226896	0.09385620000000006	0.170879735266053	0.05858539335220972	0.05860224057560581	0.0	0.0	1.3105561	11.690747	38	20	0.03587948500000007	0.14770495000000006	0.030325277534882844	0.0995438467802402	-0.11182546499999999	-0.06921856924535735	0.0922674143977612	0.2324214789129799	0.09912982654498917	0.2559053757698084	0.1035639669495145	0.26014623112769397	0.09936524217059647	0.22456407535045805	0.09002579501568395	0.16961774076131858	0.002241619382077259	0.06280373815166132
31	NTO	cvr2pos	47	-0.44987038599647877	-0.3006538000000001	-0.5348935890118376	-0.3319400803550193	-0.3350393472878108	0.0	0.0	1.5487444	7.1143227	40	7	-0.308243535		-0.451322377848857				-0.3365931567218666	-0.5220911161561063	-0.3110860247248138	-0.5382577067470604	-0.297709547294206	-0.5202729695721741	-0.2853299933842901	-0.43620351982220396	-0.27517066260349393	-0.3295409707937102	-0.061422494118372695	-0.19255014536239606
34	NTO	cvr2pos	26	0.1202110789230769	0.06982245000000004	0.1429693048536637	0.06778089041339262	0.06782018805104367	0.0	0.0	0.71970857	8.107410250000001	21	5	0.12308473000000009		0.09579276869343466				0.1141713313324609	0.09121975219984763	0.02123073049921464	-0.03595966007556707	0.047170299745837974	0.05374536966990712	0.060440500304549206	0.12030131132529018	0.06550094504952596	0.16649831097022155	0.04867038628293495	-0.07527855877037393
35	NTO	cvr2pos	78	0.08504313826923078	0.11626964999999989	0.06620525852040669	0.08366152587020999	0.08371042544955686	0.0	0.0	1.2043213	18.2898405	18	60	0.12493987999999989	0.10077645499999996	0.18247742282054344	0.0671191092638958	0.024163424999999933	0.11535831355664763	0.09787455997473626	0.08411654737977534	0.09345435618872285	0.08179881609247883	0.09222661346917892	0.08119065190826333	0.0811673882603234	0.053175104960335215	0.0788480988874987	0.0401226610206945	0.01902646108723756	0.04399388635908084
36	NTO	cvr2pos	27	0.061766355925925866	-0.010042369999999995	0.11826101631728106	-0.0026358040698608036	-0.0026358055958750626	0.0	0.0	1.018195	29.425571	2	25		-0.037963999999998777		-0.0026358040698608036			0.095808301906589	0.0725017446012939	0.08638111380666261	0.06246381683296151	0.07498048429102248	0.054594896162909176	0.06413354468870845	0.059379124755333065	0.06920758316300263	0.09482534937743295	0.02660071874358637	-0.022323604776139053
37	NTO	cvr2pos	69	-0.2346336407755623	-0.14643805999999998	-0.08289604887360776	-0.06714903111976986	-0.067174279404425	0.0	0.0	0.7900942	9.94112	45	24	-0.015801799999999977	-0.4428803499999998	-0.03353537911740338	-0.06929958143921205	0.42707854999999983	0.03576420232180867	-0.10580148679612615	0.03069100750551812	-0.10279708076969687	0.046663228069889456	-0.12917780304451296	0.06645119847168902	-0.19078589238407567	0.08502896327507103	-0.24613875826799483	0.07826140809900906	0.1403372714718687	-0.047570400593490936
45	NTO	cvr2pos	66	-0.036680753374277265	-0.07432055000000015	-0.05880574635323666	-0.04253031390972531	-0.04253672845061996	0.0	0.0	1.5379082	19.5992785	13	53	0.2658455000000002	-0.08717299999999994	0.13528712100778664	-0.05216260937869029	0.3530185000000001	0.18744973038647694	-0.0326231981180055	-0.041297331136091145	-0.03578907318286138	-0.05357167844545843	-0.036222588530507714	-0.05233827683026743	-0.03661755692286604	-0.05154241645243288	-0.03652193414989353	-0.049257124076404625	0.003898736031888027	0.00795979294031348
46	NTO	cvr2pos	38	0.07171344086842106	0.2036885999999999	-0.15383265259859463	0.052289274039497256	0.052301421432842776	0.0	0.0	2.2328726999999997	21.949174	11	27	-0.302146345	0.2784795	-0.6525754689686402	0.06454497762440312	-0.5806258449999999	-0.7171204465930433	0.09794077093447834	-0.1623338010045472	0.1068741088113469	-0.15527263167302294	0.15965104116699022	-0.07888471507383767	0.20247557658081672	-0.00018969221565088746	0.2243074298080235	0.05226846240561967	-0.12636665887354517	-0.21460226341016686
47	NTO	cvr2pos	32	0.08808292781250002	0.07854975000000008	0.19003397173275302	0.06592709345136041	0.06595099635099042	0.0	0.0	1.31178895	17.1805065	13	19	0.0917732	0.04610866999999996	0.08092006343497268	0.05527879296484045	0.045664530000000036	0.025641270470132232	0.09685748324786049	0.2084554028650395	0.09835953391638501	0.22544065954903647	0.0870486753196899	0.18642027461520086	0.06602349592016199	0.11109036240199352	0.05350879081532923	0.06627998957261395	0.04334869243253126	0.14217541329242556
50	NTO	cvr2pos	16	0.22540514760645625	0.18435719	0.17143622263609465	0.12238769229017345	0.12254157778152461	0.0	0.0	0.5165626750000001	33.45961200000001	5	11		0.18327558		0.11737867616201147			0.20056616238648237	0.13633471698540556	0.15734281869752106	0.05241842972425356	0.15229099153922976	0.06572000493993997	0.1269119862921073	0.044663748086633474	0.10702087695658945	0.027215404107149038	0.09354528542989292	0.10911931287825652
53	NTO	cvr2pos	36	-0.1466507755451111	-0.23215694499999995	-0.08274013037680268	-0.11622180267209722	-0.11635289899481559	0.0	0.0	1.77750195	32.9834005	4	32		-0.23215694499999995		-0.11622180267209722			-0.25260133236654136	-0.12767432587086772	-0.24261473425762373	-0.11464999432117003	-0.23328754090437628	-0.10990029026781736	-0.2265551571750091	-0.09851998261815807	-0.22538085505844518	-0.0776115694342002	-0.02722047730809618	-0.05006275643666752
56	NTO	cvr2pos	66	0.07475277816666666	0.017018300000000153	0.14060032620294569	0.009716870372910268	0.00971810087737296	0.0	0.0	1.5242531	10.33566675	36	30	0.35610334999999993	-0.2825825499999999	0.3751347441196483	-0.11318929648288208	0.6386858999999998	0.4883240406025304	-0.006267772935875316	0.10701276359490525	-0.11207953282497056	-0.02893950686824691	-0.14905378588022947	-0.09275950378155333	-0.1547317779663584	-0.10710790504042421	-0.14050253778470734	-0.07324470885669365	0.134234764848832	0.1802574724515989
59	NTO	cvr2pos	65	0.2202800533549231	0.22584629999999994	0.3419102988084163	0.16031742348323036	0.16066212223927834	0.0	0.0	1.0330682	12.277624	39	26	0.38288956999999996	0.09722459999999988	0.3689234914969173	0.03312913641220808	0.2856649700000001	0.33579435508470923	0.21896892150520592	0.3071886663448084	0.22525303351923798	0.3293614135263272	0.21952719223859762	0.33224932278269287	0.1906234373658114	0.26452960962644695	0.1586029604582948	0.18468222625114605	0.06036596104691111	0.12250644009366235
62	NTO	cvr2pos	61	0.3334199243722443	0.42646362000000004	0.3114888246745295	0.15851759848517502	0.15885078883496906	0.0	0.0	1.4709854	16.67478	20	41	0.054967975	0.5226955916	0.033477318007872285	0.23330205736026816	-0.4677276166	-0.19982473935239586	0.4060387135299409	0.29203849333627346	0.4872559063444693	0.44398751550413423	0.5068282355373314	0.5023727271616247	0.5147592380718404	0.5318767815899726	0.5221470639688995	0.5384673572684341	-0.11610835043895862	-0.24642886393216062
63	NTO	cvr2pos	57	-0.13072507475247366	-0.22228498999999996	-0.23891628920392222	-0.11551998283585786	-0.11564870716741027	0.0	0.0	1.5377034	20.771616	23	34	-0.08803855999999999	-0.24019743	-0.0963203538172565	-0.12607423483031666	0.15215887	0.02975388101306016	-0.12953739521881272	-0.130724011422478	-0.1565833974341757	-0.17268592499114901	-0.19058361721875774	-0.2421815171727742	-0.21132724795764785	-0.2980109735322489	-0.20599414861813403	-0.29374414775115726	0.07645675339932131	0.16302013632867926
67	NTO	cvr2pos	25	0.10938713023999998	0.14182360000000016	0.0396614929526264	0.102732564700967	0.10282306112699391	0.0	0.0	1.195236	16.339598	9	16		0.1747373499999999		0.13737917282030682			0.12969767002151364	0.025013752363736468	0.15315262064338028	0.06629134205508497	0.16986572013066856	0.10608847515402416	0.1686392804850878	0.1254311827381851	0.1685117585551884	0.13201693664494818	-0.03881408853367477	-0.10700318428121171
69	NTO	cvr2pos	59	-0.017730412526769483	-0.09298520000000021	-0.2330200061480624	-0.09488048222541906	-0.09495175708972496	0.0	0.0	0.79955685	8.088205	48	11	-0.120899015	-0.0878894	-0.1344007005132968	-0.015799288956216313	-0.03300961499999999	-0.1186014115570805	-0.05672283109889267	-0.29823149815033034	-0.049641293634583056	-0.29007542011311854	0.014787600867731366	-0.17738665522173291	0.04140651428276365	-0.12080203533470424	0.05476240271053689	-0.09926506383391147	-0.11148523380942957	-0.19896643431641886
72	NTO	cvr2pos	83	0.3052413401445783	0.32394049999999996	0.24624870112003136	0.17742688472775026	0.17789454934345134	0.0	0.0	1.3254001	22.060541	12	71	0.216425635	0.32420040000000006	0.6477016120373155	0.14966233745473245	-0.10777476500000005	0.498039274582583	0.5266253099308403	0.28757159691076006	0.4954455027553698	0.31310150465545455	0.47113127593852855	0.316380645723819	0.4744985149318131	0.3209233555973225	0.5013084750234199	0.3069633790583682	0.025316834907420427	-0.019391782147608116
74	NTO	cvr2pos	46	-0.04154379204347824	-0.078254235	-0.11317511170297104	-0.0708387409303716	-0.07086922630154613	0.0	0.0	0.43831851	10.978477999999999	32	14	-0.053431494999999996	-0.10731365000000004	-0.09816439955294695	-0.05659297604164459	0.05388215500000004	-0.041571423511302365	-0.0615570221437715	-0.16912150443105978	-0.06932935357778003	-0.21113236793984638	-0.05488297494820546	-0.1522732129584524	-0.03437097049175401	-0.05487016716675398	-0.036297573480765136	-0.037878306070819844	-0.025259448663006362	-0.13124319836023993
1	NTO	top100	100	-0.10551436490999999	-0.05673986499999999	-0.07557029045487958	-0.04497061604170936	-0.04497819727860476	0.0	0.0	0.995852425	8.28172	77	23	-0.09900870000000017	0.05738539999999981	-0.09804576523084141	0.013381021656976123	-0.15639409999999998	-0.11142678688781753	-0.04970852101580733	-0.024068996029997854	-0.02994408037620451	0.030689868782909222	-0.01991380269128291	0.03637121110917617	-0.028424352211203246	0.013994810678537894	-0.031851176821570085	-0.002182441378752799	-0.01785734419423725	-0.021886554651245053
2	NTO	top100	100	0.034780380925	0.013737329999999992	-0.1333783642550323	0.04619173867494991	0.04620098340034984	0.0	0.0	0.45423661	8.419227	61	39	-0.22311805	0.36914272000000004	-0.6760622235668454	0.5109550114663599	-0.59226077	-1.1870172350332053	-0.21551440436164906	-0.621513466211852	-0.18213442042179223	-0.5695478746804645	-0.16452516668376926	-0.6030234485709516	-0.0889449168819072	-0.4336858478685602	0.010358289203193686	-0.14143863443835542	-0.22587269356484274	-0.4800748317734966
3	NTO	top100	100	-0.136889937755304	-0.08379779999999992	-0.31303152160213316	-0.09659622990454828	-0.0966714458888545	0.0	0.0	0.805834175	15.257921	42	58	-0.055182517000000035	-0.11536659999999999	-0.16158268922973112	-0.08137652800852857	0.06018408299999995	-0.08020616122120255	-0.10380987240770871	-0.17384888340871102	-0.10426098873588263	-0.21129530461783275	-0.10391382474622475	-0.23281529079335622	-0.09988708071917358	-0.1779879897580376	-0.0897190935924833	-0.11463302685680792	-0.014090778815225413	-0.059215856551903104
4	NTO	top100	100	0.162535426197565	0.17513725500000002	0.20796009410309854	0.15434587864115937	0.15465446334112226	0.0	0.0	0.89312574	8.351789	79	21	0.13108760000000008	0.30190610000000007	0.07374329897748147	0.1698395962742515	-0.17081849999999998	-0.09609629729677002	0.15892473048243555	0.20368421289755154	0.0389850771641186	0.08558195684019523	0.11053051247719119	0.27246196311022164	0.1381591830674569	0.25165167651335746	0.17717475399274768	0.37106965605295933	-0.01825002351031213	-0.1673854431554078
5	NTO	top100	100	-0.14262191828238197	0.008020099999999863	0.0001033044301294362	0.004968340168936016	0.0049683504011654115	0.0	0.0	0.478487935	23.757663	32	68	-0.03554244499999999	0.04989508000000002	-0.051975811612204104	0.04156749319305058	-0.08543752500000001	-0.09354330480525469	-0.03354760608579986	-0.12052707200390267	-0.049163418449822076	-0.22020375926591695	-0.04830720085867749	-0.1794570369051418	-0.027631883059870525	-0.0968726643676588	-0.0057229191928994515	0.0029417889005467057	-0.027824686892900408	-0.12346886090444938
6	NTO	top100	94	-0.013699536855020216	-0.04090764000000002	-0.06110721812497529	-0.10014259742455209	-0.10022643764945768	0.0	0.0	0.44530329	11.613035499999999	54	40	-0.038819469999999995	-0.04265681999999993	-0.08069814245938954	-0.12697549564607713	0.003837349999999934	0.04627735318668759	-0.012520670866923758	-0.04866526351075779	-0.0757293424302982	-0.09976882777853628	-0.09623790233501173	-0.10447307200024766	-0.10838983923936961	-0.09443138593374568	-0.11188701896026762	-0.09814393642409966	0.09936634809334387	0.04947867291334187
7	NTO	top100	100	-0.19251504857876095	-0.19123175000000003	-0.39843417922322744	-0.16020599340699565	-0.1605502684031499	0.0	0.0	1.1536542	16.7935665	44	56	-0.131468285	-0.2274376499999997	-0.34878011055710484	-0.07449726271018198	0.09596936499999972	-0.27428284784692286	-0.17497904135619846	-0.3052286460209904	-0.1729852668660672	-0.2795235506031364	-0.20040890764851318	-0.29424667986443	-0.21550130437947376	-0.3076361266685221	-0.21319552241134668	-0.2917911758063463	0.038216481055148216	-0.013437470214644143
9	NTO	top100	100	-0.08398097213000001	-0.05441562	-0.09789262578853003	-0.09647465830232468	-0.0965510340471415	0.0	0.0	0.5987362300000001	15.0188895	47	53	-0.14584796000000003	0.014332699999999976	-0.19690400214526876	0.007882106983573556	-0.16018066	-0.20478610912884232	-0.13883972111902818	-0.13931053883699618	-0.12345603563795228	-0.08070469927862378	-0.1067485980834453	-0.030248850670437425	-0.12492490856106557	-0.09572128871340466	-0.1491911743173149	-0.17108800857810907	0.01035145319828673	0.031777469741112896
10	NTO	top100	100	0.24137148217856996	0.18441878849999999	0.3709493547592252	0.19441435223087827	0.1950359855752872	0.0	0.0	0.7215173500000001	34.908501	14	86	0.14600265	0.189357765	0.05813358933230768	0.24672802810795727	-0.043355115	-0.18859443877564958	0.12849010211709805	0.22362401540716895	0.19000202292739435	0.3602810754113955	0.21822763266045658	0.45080439147478235	0.23906016602711483	0.5052111637971847	0.2693889835537096	0.5085158102222749	-0.14089888143661156	-0.28489179481510596
11	NTO	top100	100	0.008527228414151981	0.03631256999999997	0.2292491430554989	0.04540842288828683	0.0454166401774832	0.0	0.0	0.39826103999999996	8.719090999999999	79	21	0.03196881999999995	0.05362499999999992	0.10427232566104865	0.028745934726563727	-0.02165617999999997	0.07552639093448492	0.050487739616240104	0.2326428652543286	0.012918116828979517	0.1408571487447534	-0.030951329499356996	0.05962779067434624	-0.04706524365229023	0.05698733452355082	-0.049359743588671026	0.08186751971127491	0.09984748320491113	0.15077534554305366
18	NTO	top100	100	-0.065687303026086	-0.10896495000000012	-0.09986183630574276	-0.04930141967347849	-0.049311414109898116	0.0	0.0	1.6528575	12.954209500000001	58	42	-0.11656454999999999	-0.027482765000000006	-0.04930141967347849	-0.027077150134687297	-0.08908178499999998	-0.02222426953879119	-0.12010477863338627	-0.12510598083980692	-0.11841088471306783	-0.14623484262050454	-0.11656248819117662	-0.1684569378391112	-0.11022128982906113	-0.14753495709001624	-0.10298059331558991	-0.10338924088624868	-0.01712418531779636	-0.021716739953558245
19	NTO	top100	100	0.0024897828543329805	0.033898364999999986	0.013539826017175486	0.0684406751981488	0.06846913907542342	0.0	0.0	0.35644135	9.728645	68	32	-0.06177567500000006	0.12246592149999999	-0.19328667131901667	0.2353940166664752	-0.18424159650000005	-0.42868068798549186	-0.018464791448013197	-0.12660164452467568	-0.02779200205510926	-0.14767946277211477	-0.015043387541428269	-0.07328890004703656	0.06260275950332783	0.18950252280917806	0.13314495100275217	0.3669181733380169	-0.15160974245076536	-0.4935198178626926
21	NTO	top100	100	-0.05063339799999999	-0.15435494500000002	-0.11700803506278383	-0.08967951015805596	-0.08973968768888557	0.0	0.0	0.84488473	97.637622	2	98		-0.16636539		-0.11239592442208982			0.05597982795091662	0.2587227402497177	-0.06191133516319792	0.17543040048803904	-0.06982941476650052	0.1671919465522555	-0.08648938244210325	0.13661518607101397	-0.12162446979011399	0.05023708379349421	0.1776042977410306	0.2084856564562235
25	NTO	top100	100	-0.08321324448	-0.07191708999999999	-0.1929863820786711	-0.14477671687905608	-0.1450308820268983	0.0	0.0	0.50733951	9.802048500000001	69	31	-0.051096980000000014	-0.08815533000000009	-0.13244132987654833	-0.15130466575544466	0.03705835000000007	0.018863335878896326	-0.07436969769972525	-0.15599392462389333	-0.10584008644181392	-0.2299152295387433	-0.11286245078417453	-0.2686739044755319	-0.08943122249723322	-0.20332752697273224	-0.03902507516677256	-0.05076161134417904	-0.03534462253295269	-0.1052323132797143
26	NTO	top100	100	0.21643937232895	0.12350715999999998	0.2645723905890776	0.15095885731269287	0.1512465197681404	0.0	0.0	0.4992052	17.935201999999997	23	77	0.16545374000000002	0.12121911999999996	0.09952268348636484	0.15226123915352238	0.04423462000000006	-0.052738555667157544	0.21655398519034894	0.12383213993614937	0.19888312880531814	0.16063543032391747	0.2082437171610583	0.18396556537239983	0.20707799888569065	0.11487008088532508	0.2098829048072542	0.07207356178897772	0.006671080383094746	0.05175857814717165
29	NTO	top100	100	0.04382925671805699	0.11247475000000012	0.0012636374709247835	0.060157206299461766	0.060175481848350504	0.0	0.0	1.57804505	18.493916	36	64	0.05614157	0.11247475000000012	0.024636393463112416	0.060157206299461766	-0.05633318000000012	-0.03552081283634935	0.06259677383752067	0.000412883102336769	0.044366109426595045	-0.060149608470673153	0.048240841565817615	-0.05879670319876066	0.04650486160612508	-0.07753002970460035	0.04897530087186896	-0.07230783877818144	0.013621472965651714	0.0727207218805182
30	NTO	top100	100	0.010303338327515985	0.03576574999999993	0.03617566693470874	0.02964487827780537	0.029647057055277898	0.0	0.0	1.0721525500000002	13.433632	53	47	0.05439150000000015	0.027360700000000016	0.03321704501062279	0.028642383597094864	0.027030800000000132	0.004574661413527924	0.07207026309669369	0.16717105938740484	0.07959320874056139	0.1931138211648897	0.08225591196790105	0.19386822722963862	0.07532021729691761	0.15469109824771196	0.06067580863472349	0.09058896623221918	0.011394454461970203	0.07658209315518566
31	NTO	top100	100	-0.28516806168244496	-0.2301454750000001	-0.4477276943737599	-0.22797761204828437	-0.22898088148903914	0.0	0.0	0.71245077	8.0977235	78	22	-0.24855590499999985	-0.14122780000000001	-0.3857438866145131	-0.08748501669108157	-0.10732810499999984	-0.29825886992343154	-0.22035999571435722	-0.43446751693765745	-0.1992627155377074	-0.4176066552326034	-0.19774480950138454	-0.4239082877239128	-0.18676073500282836	-0.3658785627973559	-0.17686944166061672	-0.29178088374695094	-0.0434905540537405	-0.1426866331907065
