label	which	kind	condition	lo	mid	hi	varies	p_gt0
log-spl5-n2.klw	risky	mu	ips	14.815591535679244	18.783739159567773	24.43908082284963	0	
log-spl5-n2.klw	risky	mu	vertex	14.815591535679244	18.783739159567773	24.43908082284963	0	
log-spl5-n2.klw	risky	sd	ips	0.41795588957854	0.4976621048511082	0.603304884917296	0	
log-spl5-n2.klw	risky	sd	vertex	0.41795588957854	0.4976621048511082	0.603304884917296	0	
log-spl5-n2.klw	safe	mu	ips	7.302478585914911	10.900278093497247	15.90445464152722	0	
log-spl5-n2.klw	safe	mu	vertex	7.302478585914911	10.900278093497247	15.90445464152722	0	
log-spl5-n2.klw	safe	sd	ips	0.4787412843699303	0.6165085747716437	0.8364351655934034	0	
log-spl5-n2.klw	safe	sd	vertex	0.4787412843699303	0.6165085747716437	0.8364351655934034	0	
log-spl5-null.klw	risky	mu	ips	14.605898238137513	18.650735521428953	23.638355214474934	0	
log-spl5-null.klw	risky	mu	vertex	14.605898238137513	18.650735521428953	23.638355214474934	0	
log-spl5-null.klw	risky	sd	ips	0.4565648199704572	0.5451417946516675	0.6618390086813086	0	
log-spl5-null.klw	risky	sd	vertex	0.4565648199704572	0.5451417946516675	0.6618390086813086	0	
log-spl5-null.klw	safe	mu	ips	6.571821638152335	9.980059321927815	14.65057545600323	0	
log-spl5-null.klw	safe	mu	vertex	6.571821638152335	9.980059321927815	14.65057545600323	0	
log-spl5-null.klw	safe	sd	ips	0.5209643085160242	0.6796599891776711	0.928729930294247	0	
log-spl5-null.klw	safe	sd	vertex	0.5209643085160242	0.6796599891776711	0.928729930294247	0	
log-spl5-nullind.klw	risky	mu	ips	14.277781213399551	18.17821543963779	22.860306909735748	0	
log-spl5-nullind.klw	risky	mu	vertex	14.277781213399551	18.17821543963779	22.860306909735748	0	
log-spl5-nullind.klw	risky	sd	ips	0.4295036017732992	0.5190105736841516	0.635780874810549	0	
log-spl5-nullind.klw	risky	sd	vertex	0.4295036017732992	0.5190105736841516	0.635780874810549	0	
log-spl5-nullind.klw	safe	mu	ips	6.660884554114047	9.952307554236373	14.321528952138609	0	
log-spl5-nullind.klw	safe	mu	vertex	6.660884554114047	9.952307554236373	14.321528952138609	0	
log-spl5-nullind.klw	safe	sd	ips	0.4881591996027386	0.6327096667527075	0.8650165259560001	0	
log-spl5-nullind.klw	safe	sd	vertex	0.4881591996027386	0.6327096667527075	0.8650165259560001	0	
log-spl5-perc.klw	risky	mu	ips	14.019281487297324	17.90574896920321	22.81064095149974	0	
log-spl5-perc.klw	risky	mu	vertex	14.019281487297324	17.90574896920321	22.81064095149974	0	
log-spl5-perc.klw	risky	sd	ips	0.42778054626639306	0.5113937748822472	0.6231080718054114	0	
log-spl5-perc.klw	risky	sd	vertex	0.42778054626639306	0.5113937748822472	0.6231080718054114	0	
log-spl5-perc.klw	safe	mu	ips	6.658168973498597	9.662526162441264	13.490138600400625	0	
log-spl5-perc.klw	safe	mu	vertex	6.658168973498597	9.662526162441264	13.490138600400625	0	
log-spl5-perc.klw	safe	sd	ips	0.48771149487464993	0.6252936433299621	0.8371096621838191	0	
log-spl5-perc.klw	safe	sd	vertex	0.48771149487464993	0.6252936433299621	0.8371096621838191	0	
log-spl5-percmem.klw	risky	mu	ips	14.019111163544169	17.76882872260486	22.377315244955774	0	
log-spl5-percmem.klw	risky	mu	vertex	14.019111163544169	17.76882872260486	22.377315244955774	0	
log-spl5-percmem.klw	risky	sd	ips	0.42906789933575407	0.5115114252460795	0.6188337698817485	0	
log-spl5-percmem.klw	risky	sd	vertex	0.42906789933575407	0.5115114252460795	0.6188337698817485	0	
log-spl5-percmem.klw	safe	mu	ips	6.606689882948797	9.626300250799353	13.491660833174972	0	
log-spl5-percmem.klw	safe	mu	vertex	6.606689882948797	9.626300250799353	13.491660833174972	0	
log-spl5-percmem.klw	safe	sd	ips	0.49055035899322313	0.627723016190342	0.8492772158779622	0	
log-spl5-percmem.klw	safe	sd	vertex	0.49055035899322313	0.627723016190342	0.8492772158779622	0	
log-weber-mem.klw	risky	mu	ips	15.193811409340404	19.36833791749943	24.366758474274107	0	
log-weber-mem.klw	risky	mu	vertex	15.193811409340404	19.36833791749943	24.366758474274107	0	
log-weber-mem.klw	risky	sd	ips	0.4227953824110947	0.5174351529270196	0.6489074886818161	0	
log-weber-mem.klw	risky	sd	vertex	0.4227953824110947	0.5174351529270196	0.6489074886818161	0	
log-weber-mem.klw	safe	mu	ips	5.972778788520191	11.09078593414959	19.765477222439074	0	
log-weber-mem.klw	safe	mu	vertex	5.972778788520191	11.09078593414959	19.765477222439074	0	
log-weber-mem.klw	safe	sd	ips	0.6074976105155512	0.8106236199909815	1.1522367912884675	0	
log-weber-mem.klw	safe	sd	vertex	0.6074976105155512	0.8106236199909815	1.1522367912884675	0	
log-weber-n1.klw	risky	mu	ips	16.54704606368193	20.814133732031898	26.160589028841976	0	
log-weber-n1.klw	risky	mu	vertex	16.54704606368193	20.814133732031898	26.160589028841976	0	
log-weber-n1.klw	risky	sd	ips	0.43250334095185583	0.5230418734148999	0.6480629648419094	0	
log-weber-n1.klw	risky	sd	vertex	0.43250334095185583	0.5230418734148999	0.6480629648419094	0	
log-weber-n1.klw	safe	mu	ips	7.221472248400483	12.833530146125156	23.11984680403046	0	
log-weber-n1.klw	safe	mu	vertex	7.221472248400483	12.833530146125156	23.11984680403046	0	
log-weber-n1.klw	safe	sd	ips	0.6151385174477673	0.8160089392698393	1.1241063296316571	0	
log-weber-n1.klw	safe	sd	vertex	0.6151385174477673	0.8160089392698393	1.1241063296316571	0	
log-weber-n1n2.klw	risky	mu	ips	17.255008365649257	22.0598456945088	28.705112455344395	0	
log-weber-n1n2.klw	risky	mu	vertex	17.255008365649257	22.0598456945088	28.705112455344395	0	
log-weber-n1n2.klw	risky	sd	ips	0.42204494140389226	0.5141727190411363	0.6437766627382172	0	
log-weber-n1n2.klw	risky	sd	vertex	0.42204494140389226	0.5141727190411363	0.6437766627382172	0	
log-weber-n1n2.klw	safe	mu	ips	7.794287610475082	13.18683680657703	22.482347144753447	0	
log-weber-n1n2.klw	safe	mu	vertex	7.794287610475082	13.18683680657703	22.482347144753447	0	
log-weber-n1n2.klw	safe	sd	ips	0.6059841272460395	0.8024835739154832	1.1218422697459727	0	
log-weber-n1n2.klw	safe	sd	vertex	0.6059841272460395	0.8024835739154832	1.1218422697459727	0	
log-weber-n1n2.mapjitter.klw	risky	mu	ips	17.35638157222426	21.984213949533668	28.160302717516604	0	
log-weber-n1n2.mapjitter.klw	risky	mu	vertex	17.35638157222426	21.984213949533668	28.160302717516604	0	
log-weber-n1n2.mapjitter.klw	risky	sd	ips	0.4256284060774058	0.5167886613443013	0.6471885648346204	0	
log-weber-n1n2.mapjitter.klw	risky	sd	vertex	0.4256284060774058	0.5167886613443013	0.6471885648346204	0	
log-weber-n1n2.mapjitter.klw	safe	mu	ips	7.761599901766365	13.137156477174413	22.578932172112783	0	
log-weber-n1n2.mapjitter.klw	safe	mu	vertex	7.761599901766365	13.137156477174413	22.578932172112783	0	
log-weber-n1n2.mapjitter.klw	safe	sd	ips	0.6057742946505074	0.8020235736908723	1.1123127810900721	0	
log-weber-n1n2.mapjitter.klw	safe	sd	vertex	0.6057742946505074	0.8020235736908723	1.1123127810900721	0	
log-weber-n2.klw	risky	mu	ips	17.608416143371485	23.047473736395403	31.324799518642955	0	
log-weber-n2.klw	risky	mu	vertex	17.608416143371485	23.047473736395403	31.324799518642955	0	
log-weber-n2.klw	risky	sd	ips	0.4278093863188012	0.5190466104428675	0.6465710607278539	0	
log-weber-n2.klw	risky	sd	vertex	0.4278093863188012	0.5190466104428675	0.6465710607278539	0	
log-weber-n2.klw	safe	mu	ips	8.631120990584312	15.329065964635806	27.607106930948106	0	
log-weber-n2.klw	safe	mu	vertex	8.631120990584312	15.329065964635806	27.607106930948106	0	
log-weber-n2.klw	safe	sd	ips	0.6242813673148706	0.8313834176365843	1.1520126549643943	0	
log-weber-n2.klw	safe	sd	vertex	0.6242813673148706	0.8313834176365843	1.1520126549643943	0	
log-weber-null.klw	risky	mu	ips	15.505449058070758	19.746374259668144	24.949264946754095	0	
log-weber-null.klw	risky	mu	vertex	15.505449058070758	19.746374259668144	24.949264946754095	0	
log-weber-null.klw	risky	sd	ips	0.39746269764369835	0.48263689755866984	0.6002993529679359	0	
log-weber-null.klw	risky	sd	vertex	0.39746269764369835	0.48263689755866984	0.6002993529679359	0	
log-weber-null.klw	safe	mu	ips	6.211385207382427	9.901854838096114	15.314447825795785	0	
log-weber-null.klw	safe	mu	vertex	6.211385207382427	9.901854838096114	15.314447825795785	0	
log-weber-null.klw	safe	sd	ips	0.5340918537741874	0.7252861497537095	1.040849609804353	0	
log-weber-null.klw	safe	sd	vertex	0.5340918537741874	0.7252861497537095	1.040849609804353	0	
log-weber-nullind.klw	risky	mu	ips	15.791898838845237	20.609202596298793	26.81108897913139	0	
log-weber-nullind.klw	risky	mu	vertex	15.791898838845237	20.609202596298793	26.81108897913139	0	
log-weber-nullind.klw	risky	sd	ips	0.417584247662029	0.5064267930276298	0.6328365405721178	0	
log-weber-nullind.klw	risky	sd	vertex	0.417584247662029	0.5064267930276298	0.6328365405721178	0	
log-weber-nullind.klw	safe	mu	ips	6.583817977050423	10.892275842531596	17.95058491627445	0	
log-weber-nullind.klw	safe	mu	vertex	6.583817977050423	10.892275842531596	17.95058491627445	0	
log-weber-nullind.klw	safe	sd	ips	0.5851523474882963	0.7833095109549884	1.1281196348619453	0	
log-weber-nullind.klw	safe	sd	vertex	0.5851523474882963	0.7833095109549884	1.1281196348619453	0	
log-weber-nullind.mapjitter.klw	risky	mu	ips	15.884154730000139	20.634984177802657	27.063674323999848	0	
log-weber-nullind.mapjitter.klw	risky	mu	vertex	15.884154730000139	20.634984177802657	27.063674323999848	0	
log-weber-nullind.mapjitter.klw	risky	sd	ips	0.41826792545224256	0.506310156530338	0.6326319970297343	0	
log-weber-nullind.mapjitter.klw	risky	sd	vertex	0.41826792545224256	0.506310156530338	0.6326319970297343	0	
log-weber-nullind.mapjitter.klw	safe	mu	ips	6.592179283061165	10.948253373201165	18.074534532513372	0	
log-weber-nullind.mapjitter.klw	safe	mu	vertex	6.592179283061165	10.948253373201165	18.074534532513372	0	
log-weber-nullind.mapjitter.klw	safe	sd	ips	0.5818482099410076	0.7833494973082931	1.1334030956295598	0	
log-weber-nullind.mapjitter.klw	safe	sd	vertex	0.5818482099410076	0.7833494973082931	1.1334030956295598	0	
log-weber-perc.klw	risky	mu	ips	15.264762275740344	19.71417945236378	24.909244890704688	0	
log-weber-perc.klw	risky	mu	vertex	15.264762275740344	19.71417945236378	24.909244890704688	0	
log-weber-perc.klw	risky	sd	ips	0.3898928312065458	0.4771858348949709	0.5946983905313391	0	
log-weber-perc.klw	risky	sd	vertex	0.3898928312065458	0.4771858348949709	0.5946983905313391	0	
log-weber-perc.klw	safe	mu	ips	6.228123112960837	10.347185967391479	16.55224410670705	0	
log-weber-perc.klw	safe	mu	vertex	6.228123112960837	10.347185967391479	16.55224410670705	0	
log-weber-perc.klw	safe	sd	ips	0.5375188757312961	0.7214942057904629	1.02778594113846	0	
log-weber-perc.klw	safe	sd	vertex	0.5375188757312961	0.7214942057904629	1.02778594113846	0	
log-weber-percmem.klw	risky	mu	ips	15.319507794153687	19.654216309483147	24.941903963521725	0	
log-weber-percmem.klw	risky	mu	vertex	15.319507794153687	19.654216309483147	24.941903963521725	0	
log-weber-percmem.klw	risky	sd	ips	0.3946761336659507	0.4803757287271794	0.6037613900454465	0	
log-weber-percmem.klw	risky	sd	vertex	0.3946761336659507	0.4803757287271794	0.6037613900454465	0	
log-weber-percmem.klw	safe	mu	ips	6.132605159871021	10.23968469494448	16.574938628909443	0	
log-weber-percmem.klw	safe	mu	vertex	6.132605159871021	10.23968469494448	16.574938628909443	0	
log-weber-percmem.klw	safe	sd	ips	0.5372831190352375	0.7246745758590107	1.0171791567653488	0	
log-weber-percmem.klw	safe	sd	vertex	0.5372831190352375	0.7246745758590107	1.0171791567653488	0	
