label	subject	order	cell	by	stimulation_condition	parameter	median	lo	hi
log-power-n1n2	26	Risky second	14.0	n_safe	vertex	rnp	0.7073764557330604	0.6357778814321213	0.7765194438713219
log-power-n1n2	29	Risky second	14.0	n_safe	vertex	rnp	1.4588001968439737	1.1593525729080214	2.1291888494588473
log-power-n1n2	30	Risky second	14.0	n_safe	vertex	rnp	0.782311784048263	0.5426475884024702	0.9520842104703702
log-power-n1n2	31	Risky second	14.0	n_safe	vertex	rnp	0.8387235489826657	0.6858906184478031	0.9453556729561665
log-power-n1n2	34	Risky second	14.0	n_safe	vertex	rnp	1.073885218395266	0.9299061452344586	1.1892503129913046
log-power-n1n2	35	Risky second	14.0	n_safe	vertex	rnp	1.516238353085483	1.3963787779956212	1.6857715301787082
log-power-n1n2	36	Risky second	14.0	n_safe	vertex	rnp	1.0039666887107361	0.901867038749026	1.0951671884697638
log-power-n1n2	37	Risky second	14.0	n_safe	vertex	rnp	0.8640024033723912	0.7722973605420269	0.9460338333480626
log-power-n1n2	45	Risky second	14.0	n_safe	vertex	rnp	1.3167797428589036	1.1460626630634412	1.4797095383131673
log-power-n1n2	46	Risky second	14.0	n_safe	vertex	rnp	1.1603651910672408	1.033146883222451	1.296572761132363
log-power-n1n2	47	Risky second	14.0	n_safe	vertex	rnp	0.7800908330917725	0.6570144552928633	0.8954184871691008
log-power-n1n2	50	Risky second	14.0	n_safe	vertex	rnp	1.4716328767563822	1.2650211711571722	1.672802920701684
log-power-n1n2	53	Risky second	14.0	n_safe	vertex	rnp	1.0068580822668478	0.8681922229929403	1.1172634697965824
log-power-n1n2	56	Risky second	14.0	n_safe	vertex	rnp	0.9799919648161133	0.8617480368507567	1.0643197999790792
log-power-n1n2	59	Risky second	14.0	n_safe	vertex	rnp	1.7724623810202889	1.4912913615031302	2.43906022721184
log-power-n1n2	62	Risky second	14.0	n_safe	vertex	rnp	0.8026005479101932	0.655029701445164	0.8978335363338898
log-power-n1n2	63	Risky second	14.0	n_safe	vertex	rnp	0.9922053032582399	0.9146419708353078	1.0554492618213673
log-power-n1n2	67	Risky second	14.0	n_safe	vertex	rnp	1.6568438661257154	1.403346309047341	2.1361876663080723
log-power-n1n2	69	Risky second	14.0	n_safe	vertex	rnp	0.8562040698465536	0.7435530756718608	0.9477444026541476
log-power-n1n2	72	Risky second	14.0	n_safe	vertex	rnp	0.9751983337258425	0.9079209323002557	1.0280196003870443
log-power-n1n2	74	Risky second	14.0	n_safe	vertex	rnp	1.9041385501340091	1.5608448021825407	2.6399830543830367
log-power-n1n2	1	Risky second	14.0	n_safe	vertex	logfrac_star	0.7003731469672334	0.5950566213460259	0.8060230940717887
log-power-n1n2	2	Risky second	14.0	n_safe	vertex	logfrac_star	0.586054592679031	0.34262035036821226	0.7659793677087607
log-power-n1n2	3	Risky second	14.0	n_safe	vertex	logfrac_star	0.6030871113923464	0.5440964587737218	0.6669760087255119
log-power-n1n2	4	Risky second	14.0	n_safe	vertex	logfrac_star	0.6959458310441323	0.5895087425247957	0.8049144821423018
log-power-n1n2	5	Risky second	14.0	n_safe	vertex	logfrac_star	0.632451817121338	0.48355556520624116	0.7573510087995446
log-power-n1n2	6	Risky second	14.0	n_safe	vertex	logfrac_star	0.7219803339589916	0.6175305718093969	0.8523512199857387
log-power-n1n2	7	Risky second	14.0	n_safe	vertex	logfrac_star	0.38146330749784013	0.11720083949380038	0.5168245062903526
log-power-n1n2	9	Risky second	14.0	n_safe	vertex	logfrac_star	1.436351545317542	1.186205987203526	1.9683913364644743
log-power-n1n2	10	Risky second	14.0	n_safe	vertex	logfrac_star	0.4561286372391028	0.206543477187164	0.5767370577657187
log-power-n1n2	11	Risky second	14.0	n_safe	vertex	logfrac_star	0.4317712197319277	0.30634221446769927	0.5284226209021158
log-power-n1n2	18	Risky second	14.0	n_safe	vertex	logfrac_star	0.23207864669090164	0.10705368293542261	0.3257883596251654
log-power-n1n2	19	Risky second	14.0	n_safe	vertex	logfrac_star	0.974219261596189	0.7508040428572956	1.1789469007563669
log-power-n1n2	21	Risky second	14.0	n_safe	vertex	logfrac_star	0.6366044454767998	0.44890756070396504	0.8059703511682703
log-power-n1n2	25	Risky second	14.0	n_safe	vertex	logfrac_star	0.29038207948237327	0.1835372037218326	0.37569011535841457
log-power-n1n2	26	Risky second	14.0	n_safe	vertex	logfrac_star	0.2516447151594678	0.14493098106835223	0.34490340443733436
log-power-n1n2	29	Risky second	14.0	n_safe	vertex	logfrac_star	0.9754513154897886	0.7456987231563625	1.3535780858146473
log-power-n1n2	30	Risky second	14.0	n_safe	vertex	logfrac_star	0.3523350836821548	-0.01345818264174634	0.5487352090288132
log-power-n1n2	31	Risky second	14.0	n_safe	vertex	logfrac_star	0.42196287293326806	0.22079988831600308	0.5416429517745605
log-power-n1n2	34	Risky second	14.0	n_safe	vertex	logfrac_star	0.6691201181262095	0.5251653820705551	0.7711601202661995
log-power-n1n2	35	Risky second	14.0	n_safe	vertex	logfrac_star	1.0140695006025937	0.9317192992311455	1.1200603411535939
log-power-n1n2	36	Risky second	14.0	n_safe	vertex	logfrac_star	0.6017958428992161	0.4945488238176065	0.6887440358776268
log-power-n1n2	37	Risky second	14.0	n_safe	vertex	logfrac_star	0.4516572722507329	0.3394513796839308	0.542360054635634
log-power-n1n2	45	Risky second	14.0	n_safe	vertex	logfrac_star	0.8730261679244837	0.7341692973154772	0.9896828100634444
log-power-n1n2	46	Risky second	14.0	n_safe	vertex	logfrac_star	0.7465717762058289	0.6304463715241745	0.857561444295883
log-power-n1n2	47	Risky second	14.0	n_safe	vertex	logfrac_star	0.3494920873482321	0.1777877409542886	0.48737291419265394
log-power-n1n2	50	Risky second	14.0	n_safe	vertex	logfrac_star	0.9842095854865721	0.8329258588274051	1.112337615879233
log-power-n1n2	53	Risky second	14.0	n_safe	vertex	logfrac_star	0.6046716733453985	0.4564948669708533	0.7087193656481151
log-power-n1n2	56	Risky second	14.0	n_safe	vertex	logfrac_star	0.5776260942348439	0.4490446488532671	0.6601729103149845
log-power-n1n2	59	Risky second	14.0	n_safe	vertex	logfrac_star	1.1702067557949996	0.997479430822762	1.4894498127548417
log-power-n1n2	62	Risky second	14.0	n_safe	vertex	logfrac_star	0.3779388622462707	0.17476230208452703	0.4900664011971965
log-power-n1n2	63	Risky second	14.0	n_safe	vertex	logfrac_star	0.5900117665749884	0.5086144215668995	0.6518035176224225
log-power-n1n2	67	Risky second	14.0	n_safe	vertex	logfrac_star	1.1027515079087493	0.9366966039944428	1.3568597766083814
log-power-n1n2	69	Risky second	14.0	n_safe	vertex	logfrac_star	0.44259046881905484	0.3015218704300454	0.5441665701359206
log-power-n1n2	72	Risky second	14.0	n_safe	vertex	logfrac_star	0.5727225912809184	0.5012390171961343	0.6254712341303119
log-power-n1n2	74	Risky second	14.0	n_safe	vertex	logfrac_star	1.2418667023404235	1.0430642152617826	1.5686094906111567
log-power-n1n2	1	Risky second	20.0	n_safe	ips	slope	3.248594271785982	2.479619215750576	4.090250264174663
log-power-n1n2	2	Risky second	20.0	n_safe	ips	slope	1.7113307342252355	1.079431506857609	2.335139011941762
log-power-n1n2	3	Risky second	20.0	n_safe	ips	slope	3.727696541380965	2.848937418799932	4.730052015840351
log-power-n1n2	4	Risky second	20.0	n_safe	ips	slope	2.4913331548038804	1.8354518780877114	3.180540663830666
log-power-n1n2	5	Risky second	20.0	n_safe	ips	slope	2.7750668931052536	1.9737583866680548	3.636780990363483
log-power-n1n2	6	Risky second	20.0	n_safe	ips	slope	2.7873667604637804	2.1710613934844654	3.4730767952497636
log-power-n1n2	7	Risky second	20.0	n_safe	ips	slope	1.798920247696811	1.0444297121787431	2.5070414365883664
log-power-n1n2	9	Risky second	20.0	n_safe	ips	slope	3.232914489543142	2.219472403078657	4.412401543592747
log-power-n1n2	10	Risky second	20.0	n_safe	ips	slope	2.5616306557340307	1.7557779499631456	3.393589915873084
log-power-n1n2	11	Risky second	20.0	n_safe	ips	slope	3.3099676120458508	2.52678016918567	4.157812800607184
log-power-n1n2	18	Risky second	20.0	n_safe	ips	slope	3.253832826777054	2.2341611588730523	4.267968013719219
log-power-n1n2	19	Risky second	20.0	n_safe	ips	slope	1.4630548516808313	0.7189635913594529	2.2995148489882116
log-power-n1n2	21	Risky second	20.0	n_safe	ips	slope	1.579111497349059	1.0785316550451978	2.1002009841062383
log-power-n1n2	25	Risky second	20.0	n_safe	ips	slope	3.731164083647953	2.8764859730076453	4.732743376903044
log-power-n1n2	26	Risky second	20.0	n_safe	ips	slope	3.310002964139353	2.6699158639244973	4.0299683630366
log-power-n1n2	29	Risky second	20.0	n_safe	ips	slope	1.9650781375409694	1.2102677817163443	2.6489256415365445
log-power-n1n2	30	Risky second	20.0	n_safe	ips	slope	2.379645119429015	1.596964125893206	3.19674224981621
log-power-n1n2	31	Risky second	20.0	n_safe	ips	slope	3.1000494757148838	2.2715252653872398	3.9956491101149374
log-power-n1n2	34	Risky second	20.0	n_safe	ips	slope	2.5420070008850404	1.771806961734359	3.323407311290974
log-power-n1n2	35	Risky second	20.0	n_safe	ips	slope	3.1151386194642674	2.3475198755917845	4.2351069191899855
log-power-n1n2	36	Risky second	20.0	n_safe	ips	slope	3.0685223367871393	2.4028258780764262	3.7740981993332805
log-power-n1n2	37	Risky second	20.0	n_safe	ips	slope	3.065587559093756	2.3576551090407962	3.82982338558569
log-power-n1n2	45	Risky second	20.0	n_safe	ips	slope	2.044463368067107	1.2912624469407596	2.860081425053744
log-power-n1n2	46	Risky second	20.0	n_safe	ips	slope	2.4627920676549793	1.8133419404318305	3.107970175482716
log-power-n1n2	47	Risky second	20.0	n_safe	ips	slope	2.9735980179487798	2.326782938214742	3.668431754029442
log-power-n1n2	50	Risky second	20.0	n_safe	ips	slope	2.152961918683559	1.1809226733829454	3.3946831876904016
log-power-n1n2	53	Risky second	20.0	n_safe	ips	slope	2.4074359810146673	1.766457605952033	3.03971461867492
log-power-n1n2	56	Risky second	20.0	n_safe	ips	slope	2.681911016607277	1.8324465491926583	3.6337097015477275
log-power-n1n2	59	Risky second	20.0	n_safe	ips	slope	2.253392273962425	1.54429899884387	2.9555454369458025
log-power-n1n2	62	Risky second	20.0	n_safe	ips	slope	2.5843377067869144	1.7227075310466544	3.5624762809669948
log-power-n1n2	63	Risky second	20.0	n_safe	ips	slope	2.8777706295307186	2.1296258975658673	3.655844408543603
log-power-n1n2	67	Risky second	20.0	n_safe	ips	slope	2.9160393045108215	2.1698540264335313	3.7220900712777296
log-power-n1n2	69	Risky second	20.0	n_safe	ips	slope	2.6847213616609866	1.8858833780407667	3.4738854774550445
log-power-n1n2	72	Risky second	20.0	n_safe	ips	slope	3.3471339771244812	2.540402656273791	4.204671432565765
log-power-n1n2	74	Risky second	20.0	n_safe	ips	slope	2.113837569445904	1.4856628247203536	2.7442363326221266
log-power-n1n2	1	Risky second	20.0	n_safe	ips	rnp	1.1291791014776171	1.0343755160967452	1.2412682415788496
log-power-n1n2	2	Risky second	20.0	n_safe	ips	rnp	1.060450073829637	0.8216566307332739	1.287624431958266
log-power-n1n2	3	Risky second	20.0	n_safe	ips	rnp	0.9839468968689187	0.9032209969589874	1.0500606671439343
log-power-n1n2	4	Risky second	20.0	n_safe	ips	rnp	1.1868783416038147	1.0361852008525487	1.3801624466147377
log-power-n1n2	5	Risky second	20.0	n_safe	ips	rnp	1.0043364851392993	0.8825780363711453	1.1103692693088003
log-power-n1n2	6	Risky second	20.0	n_safe	ips	rnp	1.2821269485695528	1.126126440759792	1.5090153443113243
log-power-n1n2	7	Risky second	20.0	n_safe	ips	rnp	0.7771097127051941	0.5997451450322305	0.9114791448920593
log-power-n1n2	9	Risky second	20.0	n_safe	ips	rnp	1.6143568060535167	1.4249393025034942	1.8960896507549732
log-power-n1n2	10	Risky second	20.0	n_safe	ips	rnp	0.8476411909268823	0.7163830440044585	0.9475215633842085
log-power-n1n2	11	Risky second	20.0	n_safe	ips	rnp	0.861219532064203	0.7785718126684256	0.9310450347835917
log-power-n1n2	18	Risky second	20.0	n_safe	ips	rnp	0.5923773027244607	0.49770024969697424	0.6732230069297759
log-power-n1n2	19	Risky second	20.0	n_safe	ips	rnp	2.612029417254906	1.9379488490189718	5.3522253986828074
log-power-n1n2	21	Risky second	20.0	n_safe	ips	rnp	1.2925977477561945	0.9907874475127921	1.7466917906991681
log-power-n1n2	25	Risky second	20.0	n_safe	ips	rnp	0.5792931414620079	0.4918035464271331	0.6590360534244569
log-power-n1n2	26	Risky second	20.0	n_safe	ips	rnp	0.5770142770166959	0.49814847981469434	0.6608804371961132
log-power-n1n2	29	Risky second	20.0	n_safe	ips	rnp	1.3975213037918004	1.1470535413064893	1.873827447662526
log-power-n1n2	30	Risky second	20.0	n_safe	ips	rnp	0.7311197137507168	0.5437272272797778	0.899185971847251
log-power-n1n2	31	Risky second	20.0	n_safe	ips	rnp	0.823119568115938	0.6819609838104577	0.9308641479991009
log-power-n1n2	34	Risky second	20.0	n_safe	ips	rnp	1.233535620661231	1.0629076298775733	1.4299204309577758
log-power-n1n2	35	Risky second	20.0	n_safe	ips	rnp	1.3271518978930792	1.1876769646674181	1.5102820058709583
log-power-n1n2	36	Risky second	20.0	n_safe	ips	rnp	0.9505909889396971	0.8271250723837722	1.0504241634818963
log-power-n1n2	37	Risky second	20.0	n_safe	ips	rnp	0.8603829257728135	0.7619880246888894	0.9609361911548852
log-power-n1n2	45	Risky second	20.0	n_safe	ips	rnp	2.026617619292057	1.6907602451546324	2.5690832213637846
log-power-n1n2	46	Risky second	20.0	n_safe	ips	rnp	1.1395515872304514	1.0109468245775688	1.2951767055735774
log-power-n1n2	47	Risky second	20.0	n_safe	ips	rnp	0.8299333540916161	0.7357593612768077	0.9181548821265116
log-power-n1n2	50	Risky second	20.0	n_safe	ips	rnp	2.106247945082826	1.7736974984329847	2.7531146431231686
log-power-n1n2	53	Risky second	20.0	n_safe	ips	rnp	0.9967159404875026	0.8340198869758575	1.1571256047906469
log-power-n1n2	56	Risky second	20.0	n_safe	ips	rnp	0.9858966128618425	0.853925914772282	1.0941001507058994
log-power-n1n2	59	Risky second	20.0	n_safe	ips	rnp	1.9659409007692985	1.588893905640761	2.775244868552299
log-power-n1n2	62	Risky second	20.0	n_safe	ips	rnp	0.6939402323428845	0.531392234846341	0.8182275050501129
log-power-n1n2	63	Risky second	20.0	n_safe	ips	rnp	0.9960243548283867	0.8638507992533624	1.1127595380881365
log-power-n1n2	67	Risky second	20.0	n_safe	ips	rnp	1.3790063076959411	1.2462094148537424	1.5540082132718258
log-power-n1n2	69	Risky second	20.0	n_safe	ips	rnp	0.7518620236411266	0.631681080824912	0.8504148206622535
log-power-n1n2	72	Risky second	20.0	n_safe	ips	rnp	0.940771684621519	0.8329219881811288	1.0543812522237948
log-power-n1n2	74	Risky second	20.0	n_safe	ips	rnp	1.8123644175772289	1.5078122829463896	2.478394998862533
log-power-n1n2	1	Risky second	20.0	n_safe	ips	logfrac_star	0.7193279106113899	0.631634879275564	0.8139706331075721
log-power-n1n2	2	Risky second	20.0	n_safe	ips	logfrac_star	0.6565304164032737	0.401404304814951	0.8506359926472631
log-power-n1n2	3	Risky second	20.0	n_safe	ips	logfrac_star	0.5816536507316841	0.49604898163557753	0.6466849414882369
log-power-n1n2	4	Risky second	20.0	n_safe	ips	logfrac_star	0.7691636187783089	0.6333828938915842	0.9200382079321401
log-power-n1n2	5	Risky second	20.0	n_safe	ips	logfrac_star	0.6021641104345132	0.47292893313012785	0.7025296358056318
log-power-n1n2	6	Risky second	20.0	n_safe	ips	logfrac_star	0.8463573781951266	0.7166208159664809	1.0092943489227078
log-power-n1n2	7	Risky second	20.0	n_safe	ips	logfrac_star	0.34566326256354274	0.086586526127617	0.5051504354726254
log-power-n1n2	9	Risky second	20.0	n_safe	ips	logfrac_star	1.076773615591867	0.9519662187813512	1.2376306876021874
log-power-n1n2	10	Risky second	20.0	n_safe	ips	logfrac_star	0.4325391441114794	0.2642967230680258	0.5439314166531041
log-power-n1n2	11	Risky second	20.0	n_safe	ips	logfrac_star	0.4484311670620539	0.34754295198236457	0.5263893697316879
log-power-n1n2	18	Risky second	20.0	n_safe	ips	logfrac_star	0.07422548929654738	-0.09992029072200205	0.2021583589144766
log-power-n1n2	19	Risky second	20.0	n_safe	ips	logfrac_star	1.5579644744430974	1.2594671201778918	2.2753494229498052
log-power-n1n2	21	Risky second	20.0	n_safe	ips	logfrac_star	0.8544909521791535	0.588581750186146	1.155560587668653
log-power-n1n2	25	Risky second	20.0	n_safe	ips	logfrac_star	0.05189036043515488	-0.11183893778345827	0.18085996406544733
log-power-n1n2	26	Risky second	20.0	n_safe	ips	logfrac_star	0.047948731476249624	-0.09902009426531382	0.18365466354128873
log-power-n1n2	29	Risky second	20.0	n_safe	ips	logfrac_star	0.9325371709016892	0.7350335169266388	1.2258201032605882
log-power-n1n2	30	Risky second	20.0	n_safe	ips	logfrac_star	0.2846589350456289	-0.011470577710635881	0.4915716000237957
log-power-n1n2	31	Risky second	20.0	n_safe	ips	logfrac_star	0.40318319511706985	0.21505416947931738	0.5261950678865683
log-power-n1n2	34	Risky second	20.0	n_safe	ips	logfrac_star	0.8077215350375542	0.6588452006438678	0.9554558007529036
log-power-n1n2	35	Risky second	20.0	n_safe	ips	logfrac_star	0.8808722166908276	0.7698362694492834	1.0101333911304684
log-power-n1n2	36	Risky second	20.0	n_safe	ips	logfrac_star	0.5471656065661766	0.4080376414432061	0.6470310484808511
log-power-n1n2	37	Risky second	20.0	n_safe	ips	logfrac_star	0.44745927444430267	0.3260125616586482	0.5579897301178488
log-power-n1n2	45	Risky second	20.0	n_safe	ips	logfrac_star	1.3042052067495742	1.123015277658016	1.5413861018068402
log-power-n1n2	46	Risky second	20.0	n_safe	ips	logfrac_star	0.7284718412470368	0.6087243425034823	0.8564841368981498
log-power-n1n2	47	Risky second	20.0	n_safe	ips	logfrac_star	0.41142712306289664	0.2909848320870043	0.512447815076108
log-power-n1n2	50	Risky second	20.0	n_safe	ips	logfrac_star	1.3427451401144501	1.1709033506159898	1.61056986866712
log-power-n1n2	53	Risky second	20.0	n_safe	ips	logfrac_star	0.594547536884102	0.4163389691425605	0.7437760030014358
log-power-n1n2	56	Risky second	20.0	n_safe	ips	logfrac_star	0.5836332157685138	0.4399261608783322	0.6877692459979557
log-power-n1n2	59	Risky second	20.0	n_safe	ips	logfrac_star	1.2738079612538225	1.0608751175313553	1.6185759849124133
log-power-n1n2	62	Risky second	20.0	n_safe	ips	logfrac_star	0.2324675579851024	-0.034417857787644515	0.3972221432141972
log-power-n1n2	63	Risky second	20.0	n_safe	ips	logfrac_star	0.5938534316827817	0.4514817896038746	0.7046799969513605
log-power-n1n2	67	Risky second	20.0	n_safe	ips	logfrac_star	0.9192001736505312	0.8179434766927055	1.0386745379104565
log-power-n1n2	69	Risky second	20.0	n_safe	ips	logfrac_star	0.3126345496676928	0.13846636926915376	0.4358059754478802
log-power-n1n2	72	Risky second	20.0	n_safe	ips	logfrac_star	0.5367822013245466	0.41502170790817955	0.6507911047369034
log-power-n1n2	74	Risky second	20.0	n_safe	ips	logfrac_star	1.1924693012470107	1.008496781166777	1.5054481704238838
log-power-n1n2	1	Risky second	20.0	n_safe	vertex	slope	2.907874277232349	2.0722178748906637	3.826923679208429
log-power-n1n2	2	Risky second	20.0	n_safe	vertex	slope	1.7403273244931174	0.9583785460880145	2.600694046656239
log-power-n1n2	3	Risky second	20.0	n_safe	vertex	slope	4.295405829545596	2.9863309570464627	5.781263793790147
log-power-n1n2	4	Risky second	20.0	n_safe	vertex	slope	2.674123116096139	1.7906330110206956	3.5813923708655517
log-power-n1n2	5	Risky second	20.0	n_safe	vertex	slope	2.708785234911431	1.7374255321068208	3.8095867598261957
log-power-n1n2	6	Risky second	20.0	n_safe	vertex	slope	2.5277509204009956	1.8422140563295495	3.259932287260867
log-power-n1n2	7	Risky second	20.0	n_safe	vertex	slope	1.9927723774242794	1.020295179893137	3.0759063715318953
log-power-n1n2	9	Risky second	20.0	n_safe	vertex	slope	1.3682028588494253	0.6307176110282251	2.2986429385118696
log-power-n1n2	10	Risky second	20.0	n_safe	vertex	slope	2.423822289304284	1.3308895640599727	3.5684900287967203
log-power-n1n2	11	Risky second	20.0	n_safe	vertex	slope	2.9729147069003345	1.8904598642847543	4.03631348164235
log-power-n1n2	18	Risky second	20.0	n_safe	vertex	slope	3.096349314195815	1.9179611574915647	4.295120014097554
log-power-n1n2	19	Risky second	20.0	n_safe	vertex	slope	1.7851064935607575	0.7833953468127971	2.728086615889122
log-power-n1n2	21	Risky second	20.0	n_safe	vertex	slope	1.8067418426091946	1.0818678889733797	2.480021706515738
log-power-n1n2	25	Risky second	20.0	n_safe	vertex	slope	4.007995867068934	2.8593057518785	5.347950408132447
log-power-n1n2	26	Risky second	20.0	n_safe	vertex	slope	3.96145393589945	3.029112302871287	5.050281147043981
log-power-n1n2	29	Risky second	20.0	n_safe	vertex	slope	1.1703942311622164	0.5819409824615503	1.8055550256435304
log-power-n1n2	30	Risky second	20.0	n_safe	vertex	slope	1.6898320756526741	0.8741092932565959	2.567822907835264
log-power-n1n2	31	Risky second	20.0	n_safe	vertex	slope	2.568886207448206	1.6199058910500823	3.6170442565184047
log-power-n1n2	34	Risky second	20.0	n_safe	vertex	slope	2.71774362834359	1.8312345987078735	3.5799653281353865
log-power-n1n2	35	Risky second	20.0	n_safe	vertex	slope	4.955570102374056	3.3838906742434487	7.22319520622718
log-power-n1n2	36	Risky second	20.0	n_safe	vertex	slope	2.7196099905039155	1.923076240975673	3.5668801647036643
log-power-n1n2	37	Risky second	20.0	n_safe	vertex	slope	3.0965865410384286	2.1643956751329325	4.11015213964209
log-power-n1n2	45	Risky second	20.0	n_safe	vertex	slope	3.469683479462169	2.604661490910875	4.439794481861855
log-power-n1n2	46	Risky second	20.0	n_safe	vertex	slope	2.3716340870014636	1.6236333262742986	3.1560005150776185
log-power-n1n2	47	Risky second	20.0	n_safe	vertex	slope	2.325836682085634	1.5952331048396795	3.0537448284946067
log-power-n1n2	50	Risky second	20.0	n_safe	vertex	slope	2.4715919377770774	1.329432377388286	3.6773256256401314
log-power-n1n2	53	Risky second	20.0	n_safe	vertex	slope	2.3725998406925184	1.656581247067349	3.130653563019167
log-power-n1n2	56	Risky second	20.0	n_safe	vertex	slope	3.172616373882544	2.0397799144487605	4.487953304583311
log-power-n1n2	59	Risky second	20.0	n_safe	vertex	slope	1.9208915295503042	1.0640031630367295	2.769364337468263
log-power-n1n2	62	Risky second	20.0	n_safe	vertex	slope	3.2316887039242603	1.8288720912009055	4.86893084827519
log-power-n1n2	63	Risky second	20.0	n_safe	vertex	slope	3.232202197527637	2.200559908432882	4.324886343889011
log-power-n1n2	67	Risky second	20.0	n_safe	vertex	slope	1.457986239973447	0.7242439673291062	2.2645516993134125
log-power-n1n2	69	Risky second	20.0	n_safe	vertex	slope	2.5985066005228594	1.640963059922955	3.6184860336823497
log-power-n1n2	72	Risky second	20.0	n_safe	vertex	slope	3.9989390148370116	2.708852457760034	5.438064103043201
log-power-n1n2	74	Risky second	20.0	n_safe	vertex	slope	2.05910769590465	1.3392771300896495	2.798073067872797
log-power-n1n2	1	Risky second	20.0	n_safe	vertex	rnp	1.1138074093451418	0.990161063560526	1.2524879591259912
log-power-n1n2	2	Risky second	20.0	n_safe	vertex	rnp	1.1072774529067946	0.9274988508902043	1.3499794013906363
log-power-n1n2	3	Risky second	20.0	n_safe	vertex	rnp	0.9873552443044782	0.9176049358262918	1.0441304123735369
log-power-n1n2	4	Risky second	20.0	n_safe	vertex	rnp	1.1023491097573745	0.9564324639116503	1.2684317587255192
log-power-n1n2	5	Risky second	20.0	n_safe	vertex	rnp	1.01731725612867	0.87580792390245	1.152533957427977
log-power-n1n2	6	Risky second	20.0	n_safe	vertex	rnp	1.2604198108502187	1.0924694465468134	1.5158512294465876
log-power-n1n2	7	Risky second	20.0	n_safe	vertex	rnp	0.8350828732736353	0.6487806028658415	0.9821927547431594
log-power-n1n2	9	Risky second	20.0	n_safe	vertex	rnp	5.409051204051687	2.8646071416342003	27.064519536335624
log-power-n1n2	10	Risky second	20.0	n_safe	vertex	rnp	0.8200729552296601	0.6051223141982659	0.953476404606742
log-power-n1n2	11	Risky second	20.0	n_safe	vertex	rnp	0.8454571070034609	0.731751339544904	0.9378804842524527
log-power-n1n2	18	Risky second	20.0	n_safe	vertex	rnp	0.6068712614241618	0.49143949294422806	0.695535955617405
log-power-n1n2	19	Risky second	20.0	n_safe	vertex	rnp	1.9075526038192412	1.526037580166736	3.0767977168302765
log-power-n1n2	21	Risky second	20.0	n_safe	vertex	rnp	1.2656265188743334	1.0202410312712111	1.7176383868123213
log-power-n1n2	25	Risky second	20.0	n_safe	vertex	rnp	0.6961491108936793	0.6064931517483847	0.774793927800452
log-power-n1n2	26	Risky second	20.0	n_safe	vertex	rnp	0.6697846856938945	0.5875806245121582	0.7482421136787452
log-power-n1n2	29	Risky second	20.0	n_safe	vertex	rnp	2.4260973176369838	1.589152263353619	6.639302885953844
log-power-n1n2	30	Risky second	20.0	n_safe	vertex	rnp	0.7603368469228495	0.47326373565010427	0.9852453286683882
log-power-n1n2	31	Risky second	20.0	n_safe	vertex	rnp	0.7680546958305681	0.5893304205444829	0.8992835001662053
log-power-n1n2	34	Risky second	20.0	n_safe	vertex	rnp	1.1971975116304057	1.0403537303793076	1.389064792732615
log-power-n1n2	35	Risky second	20.0	n_safe	vertex	rnp	1.1821917566403481	1.0409541036741594	1.278407731105893
log-power-n1n2	36	Risky second	20.0	n_safe	vertex	rnp	0.94329898385179	0.8133078791561893	1.0644195010185267
log-power-n1n2	37	Risky second	20.0	n_safe	vertex	rnp	0.8493860480059987	0.7465363473528576	0.9539794823219523
log-power-n1n2	45	Risky second	20.0	n_safe	vertex	rnp	1.3464019835498484	1.1644397160108093	1.5226974803718814
log-power-n1n2	46	Risky second	20.0	n_safe	vertex	rnp	1.1246813500671524	0.9737239283489982	1.2950671552560398
log-power-n1n2	47	Risky second	20.0	n_safe	vertex	rnp	0.7422404525782891	0.6049731029938965	0.8724339027906851
log-power-n1n2	50	Risky second	20.0	n_safe	vertex	rnp	2.0739596416643606	1.7593400241583221	2.857072633607126
log-power-n1n2	53	Risky second	20.0	n_safe	vertex	rnp	0.954856906192199	0.7831300437007153	1.1139176840620812
log-power-n1n2	56	Risky second	20.0	n_safe	vertex	rnp	0.9523244880495465	0.8141725521271649	1.0505448511056013
log-power-n1n2	59	Risky second	20.0	n_safe	vertex	rnp	2.7875588872938883	1.951286055321988	6.097452501041691
log-power-n1n2	62	Risky second	20.0	n_safe	vertex	rnp	0.8191458361476374	0.6528945062247706	0.9311589680931583
log-power-n1n2	63	Risky second	20.0	n_safe	vertex	rnp	1.031800416259526	0.9325320834652318	1.143202033153884
log-power-n1n2	67	Risky second	20.0	n_safe	vertex	rnp	2.2559505274264957	1.685772124306636	4.396873325732162
log-power-n1n2	69	Risky second	20.0	n_safe	vertex	rnp	0.7338380596720344	0.6031676900984706	0.8423580860779046
log-power-n1n2	72	Risky second	20.0	n_safe	vertex	rnp	0.9953735384090814	0.9122076148483242	1.1076380018010683
log-power-n1n2	74	Risky second	20.0	n_safe	vertex	rnp	1.8038248272944242	1.4754212148613477	2.5744466754883892
log-power-n1n2	1	Risky second	20.0	n_safe	vertex	logfrac_star	0.7056212451942148	0.5879493412547471	0.8229689409914475
log-power-n1n2	2	Risky second	20.0	n_safe	vertex	logfrac_star	0.6997412580439091	0.5225732760283942	0.8979263318644876
log-power-n1n2	3	Risky second	20.0	n_safe	vertex	logfrac_star	0.5851116197522117	0.5118486662863515	0.641021398469147
